               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.072616,            0.025163,                   0,           0.0016667,             0.46154,            0.004672,           0.0011988,            0.076881,            0.015649,                   0,             0.00901,             0.00901,             0.00901
                  21,            0.072151,            0.024557,                   0,           0.0019444,             0.53846,           0.0071674,           0.0022973,            0.075157,            0.015035,                   0,             0.00901,             0.00901,             0.00901
                  22,            0.072577,            0.024977,                   0,           0.0022222,             0.61538,           0.0096717,           0.0022166,            0.068417,             0.01605,                   0,           0.0089605,           0.0089605,           0.0089605
                  23,            0.067905,            0.025814,                   0,           0.0027801,             0.76923,           0.0082492,           0.0022152,            0.066751,            0.015681,                   0,            0.008911,            0.008911,            0.008911
                  24,            0.065251,            0.024865,                   0,              0.0025,             0.69231,           0.0091364,           0.0021434,            0.068812,             0.01643,                   0,           0.0088615,           0.0088615,           0.0088615
                  25,            0.067899,            0.024042,                   0,            0.015547,             0.46154,             0.06447,            0.020385,            0.065684,            0.016982,                   0,            0.008812,            0.008812,            0.008812
                  26,            0.067785,            0.023633,                   0,            0.015221,             0.46154,              0.0295,            0.010652,            0.065092,            0.017006,                   0,           0.0087625,           0.0087625,           0.0087625
                  27,            0.069195,            0.024467,                   0,            0.024067,             0.53846,             0.05262,            0.017113,             0.05538,             0.01842,                   0,            0.008713,            0.008713,            0.008713
                  28,             0.06582,            0.027508,                   0,            0.092894,             0.46154,            0.059939,            0.019312,            0.055563,            0.017849,                   0,           0.0086635,           0.0086635,           0.0086635
                  29,             0.06349,            0.024535,                   0,              0.0968,             0.38462,            0.082233,            0.028358,             0.05483,            0.016695,                   0,            0.008614,            0.008614,            0.008614
                  30,            0.063924,            0.027359,                   0,            0.027072,             0.38462,            0.070551,             0.02435,            0.068249,            0.015957,                   0,           0.0085645,           0.0085645,           0.0085645
                  31,            0.063916,            0.024886,                   0,            0.064243,             0.46154,             0.12096,            0.041732,            0.055979,            0.016917,                   0,            0.008515,            0.008515,            0.008515
                  32,            0.059363,            0.024206,                   0,             0.25493,             0.15385,             0.24684,            0.066227,            0.062083,            0.016074,                   0,           0.0084655,           0.0084655,           0.0084655
                  33,            0.061072,            0.023776,                   0,             0.31758,             0.30769,               0.152,            0.057308,            0.061465,            0.022054,                   0,            0.008416,            0.008416,            0.008416
                  34,            0.056214,            0.023188,                   0,             0.11282,            0.076923,            0.031812,           0.0083101,            0.062259,            0.025751,                   0,           0.0083665,           0.0083665,           0.0083665
                  35,            0.060964,            0.024211,                   0,             0.14783,             0.15385,             0.11564,            0.048805,            0.057715,             0.02297,                   0,            0.008317,            0.008317,            0.008317
                  36,            0.062569,            0.023734,                   0,             0.41881,             0.30769,             0.21297,              0.0614,            0.058888,            0.038754,                   0,           0.0082675,           0.0082675,           0.0082675
                  37,            0.057689,            0.024162,                   0,            0.026363,             0.23077,            0.047084,            0.014315,             0.06764,             0.13753,                   0,            0.008218,            0.008218,            0.008218
                  38,            0.057775,            0.025316,                   0,             0.10556,             0.15385,            0.040314,            0.014041,            0.064364,            0.021488,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.051701,            0.022964,                   0,             0.78256,             0.38462,             0.39868,             0.10257,            0.060524,            0.046135,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.051005,             0.02215,                   0,            0.088634,             0.15385,            0.040228,             0.01141,            0.065056,            0.075083,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.056913,            0.022202,                   0,             0.23971,             0.38462,             0.16353,            0.041491,            0.061076,            0.057206,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.053903,            0.023021,                   0,              0.4225,             0.46154,             0.38392,            0.098434,            0.053828,            0.038459,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,            0.054531,            0.022844,                   0,             0.61934,             0.50244,             0.51074,             0.13912,            0.050355,            0.044984,                   0,            0.007921,            0.007921,            0.007921
                  44,            0.052085,            0.021539,                   0,             0.27108,             0.38462,             0.20238,            0.070162,            0.054828,            0.058523,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.052776,            0.020819,                   0,            0.097021,             0.46154,             0.34183,            0.067149,             0.05524,             0.22384,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.045778,            0.022107,                   0,             0.17398,             0.30769,             0.19937,            0.080957,            0.055357,             0.11257,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,              0.0494,            0.020437,                   0,            0.084031,             0.30769,            0.082785,            0.021135,            0.060069,            0.072743,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.049486,            0.021518,                   0,            0.043136,             0.23077,            0.038825,             0.01215,            0.069639,             0.15174,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.048694,            0.019889,                   0,             0.51614,             0.23077,             0.22637,            0.041853,             0.06813,            0.036563,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.048404,            0.020102,                   0,             0.68293,             0.53846,             0.52433,             0.13884,            0.055087,            0.025484,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.046261,             0.02115,                   0,             0.84091,             0.53846,             0.65222,             0.20836,            0.055552,            0.017655,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.048354,            0.020101,                   0,             0.80048,             0.69231,             0.63209,              0.2593,            0.047308,            0.015033,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.044908,            0.020145,                   0,             0.56595,             0.53846,             0.50966,             0.24444,            0.045838,            0.018218,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.043014,            0.020334,                   0,             0.87249,             0.52766,             0.55691,             0.22502,            0.047526,            0.019527,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.045006,            0.019805,                   0,             0.72345,             0.69231,             0.64266,              0.2646,            0.044855,            0.015187,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.046194,            0.020173,                   0,             0.66532,             0.61538,             0.56037,             0.27446,            0.041954,            0.015824,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.041993,            0.019922,                   0,             0.73958,             0.65704,             0.64608,             0.30866,            0.041618,            0.016355,                   0,            0.007228,            0.007228,            0.007228
                  58,             0.04424,            0.019362,                   0,                   1,             0.74865,             0.82973,             0.43946,            0.041353,            0.012857,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.043502,            0.018582,                   0,             0.63118,             0.61538,             0.58708,              0.2547,             0.04614,            0.013308,                   0,            0.007129,            0.007129,            0.007129
                  60,             0.04208,            0.018329,                   0,             0.85035,             0.69231,             0.72026,             0.33967,            0.042838,            0.013312,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.042463,            0.019089,                   0,             0.94771,             0.38462,             0.54602,              0.2229,            0.054781,            0.015217,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.042014,            0.019319,                   0,             0.89606,             0.66503,             0.72573,             0.28504,            0.039072,            0.012417,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.041188,             0.01968,                   0,             0.70471,             0.53846,             0.64389,             0.26935,            0.046479,            0.016241,                   0,            0.006931,            0.006931,            0.006931
                  64,             0.04121,            0.019291,                   0,             0.73779,             0.69231,             0.69312,             0.42706,            0.037443,            0.015367,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,             0.03827,            0.018223,                   0,             0.80602,             0.69231,             0.74393,             0.37493,            0.041335,            0.016102,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.043144,            0.017853,                   0,             0.82034,             0.76923,             0.77453,             0.44474,            0.037914,              0.0153,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.040588,            0.019046,                   0,             0.66043,             0.74908,             0.67899,             0.37534,            0.037073,            0.014025,                   0,            0.006733,            0.006733,            0.006733
                  68,             0.03883,            0.018343,                   0,             0.89558,             0.66168,             0.74823,             0.40705,            0.039276,            0.011375,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.039282,            0.018415,                   0,             0.90659,             0.74804,             0.77163,             0.46058,            0.039032,             0.01315,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.038567,            0.018636,                   0,             0.66341,             0.45553,             0.45583,             0.25679,            0.043255,            0.027263,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.038544,            0.018119,                   0,             0.68358,             0.76923,             0.69824,             0.40094,            0.040587,            0.017067,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.039825,            0.016967,                   0,             0.92121,             0.76923,             0.84631,             0.47171,             0.03538,            0.013789,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.040768,            0.019145,                   0,             0.86755,             0.69231,              0.7763,             0.49772,            0.039962,            0.011905,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.039647,            0.017101,                   0,             0.87606,             0.76923,             0.82132,             0.45122,            0.034214,            0.011856,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.038289,            0.018861,                   0,             0.75972,             0.73119,             0.79607,             0.54948,            0.033091,            0.010706,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.036836,            0.017918,                   0,             0.88579,             0.76923,             0.80802,             0.46029,            0.036716,            0.010912,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.037894,            0.017533,                   0,              0.7689,             0.76792,             0.76099,             0.43345,            0.036576,             0.01195,                   0,            0.006238,            0.006238,            0.006238
                  78,             0.03707,             0.01699,                   0,             0.94434,             0.53846,             0.67544,              0.3703,            0.040713,            0.016946,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.038893,            0.017024,                   0,             0.54076,             0.54382,             0.51199,             0.29609,             0.04213,            0.013131,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.037675,            0.017046,                   0,             0.96738,             0.69231,             0.79478,             0.44437,            0.034866,            0.011669,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.035764,            0.017046,                   0,              0.9082,             0.76173,             0.77508,             0.52687,            0.035661,            0.012184,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.034408,            0.016126,                   0,                   1,             0.68244,             0.76182,              0.4759,            0.040897,              0.0121,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.035208,            0.017128,                   0,              0.7662,             0.53846,             0.57773,             0.32388,            0.047238,            0.018629,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.038312,             0.01576,                   0,             0.87799,             0.76923,             0.75556,             0.49347,            0.035581,            0.010559,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.036054,            0.016285,                   0,                   1,             0.68037,             0.77639,             0.53621,            0.029018,            0.011699,                   0,            0.005842,            0.005842,            0.005842
                  86,             0.03562,            0.016983,                   0,             0.90578,             0.84615,               0.849,             0.54438,            0.032395,            0.011991,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.034718,            0.017824,                   0,             0.79539,             0.59944,             0.60545,             0.22996,            0.049533,            0.014498,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.031452,            0.015515,                   0,             0.81623,             0.69231,             0.76705,             0.40627,            0.033248,            0.010618,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.033921,             0.01578,                   0,             0.90717,             0.75295,             0.78794,             0.48462,            0.032436,            0.010514,                   0,            0.005644,            0.005644,            0.005644
                  90,             0.03395,            0.015731,                   0,             0.98484,             0.76923,             0.86092,             0.52146,            0.038957,            0.009568,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.031968,            0.014963,                   0,             0.88541,             0.84615,             0.86809,             0.50651,            0.030001,            0.010171,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.034748,            0.016025,                   0,             0.91143,             0.84615,             0.86651,             0.54034,            0.028733,            0.010687,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.032747,            0.015945,                   0,                   1,             0.59365,             0.74931,             0.52065,            0.031791,             0.01245,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.034247,            0.016232,                   0,                   1,             0.84234,              0.9123,             0.56106,            0.031581,           0.0092073,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.033254,            0.015889,                   0,                   1,             0.76722,             0.86035,             0.55745,            0.027591,           0.0098646,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.033163,            0.015659,                   0,             0.91645,             0.84396,             0.86312,             0.58232,            0.027218,           0.0091428,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,             0.03552,            0.015311,                   0,             0.77683,             0.80467,             0.82353,             0.52576,             0.03395,           0.0093099,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.031855,            0.015024,                   0,             0.91201,             0.79885,             0.84258,             0.56279,            0.031381,            0.011109,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.032492,            0.015218,                   0,                   1,             0.76904,             0.85136,             0.53981,            0.031897,           0.0091758,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.031644,             0.01512,                   0,                   1,             0.68593,             0.76221,             0.47554,            0.032784,           0.0097818,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.032115,            0.015413,                   0,             0.77607,             0.61538,             0.64665,             0.32021,            0.043075,            0.010798,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.032952,            0.014737,                   0,             0.73085,             0.69231,             0.73951,             0.43437,            0.038303,           0.0099414,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.031136,            0.016027,                   0,             0.82197,             0.76923,             0.77857,             0.47355,            0.033074,            0.010008,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.030411,            0.014376,                   0,             0.91249,             0.84615,             0.85342,             0.59419,            0.029029,           0.0095669,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.031228,            0.013689,                   0,             0.97889,             0.84615,              0.9003,             0.58925,            0.027441,           0.0085823,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.030263,            0.015631,                   0,             0.96447,             0.69231,             0.88597,             0.63595,            0.023388,           0.0078232,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.031682,            0.014707,                   0,                   1,             0.75122,              0.9304,             0.68362,            0.025064,           0.0076859,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.030913,            0.014536,                   0,             0.82531,             0.76923,             0.90173,             0.62043,            0.024804,            0.008277,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.032873,            0.014821,                   0,             0.69475,             0.76923,             0.75092,             0.50166,            0.028116,            0.011584,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.033491,            0.014148,                   0,             0.76139,             0.61538,             0.71058,             0.41557,            0.035672,            0.014106,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.029063,            0.013957,                   0,             0.99812,             0.84615,             0.88634,             0.60898,            0.025016,           0.0090159,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.029839,            0.014644,                   0,             0.90405,             0.84615,             0.88635,             0.59772,            0.027585,           0.0090197,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.031625,            0.013378,                   0,                   1,              0.8415,                0.91,             0.62091,            0.023316,           0.0084596,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.031094,            0.014555,                   0,             0.90566,             0.84615,             0.93359,             0.58854,            0.025704,           0.0085525,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.031622,            0.014722,                   0,              0.9262,             0.92308,             0.98567,             0.63204,            0.024681,           0.0080538,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.031457,            0.014385,                   0,             0.90031,             0.84615,             0.90123,             0.60748,            0.024271,           0.0082374,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.030478,            0.014564,                   0,             0.84724,             0.92308,             0.92085,             0.58575,              0.0218,           0.0078572,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.030542,            0.014459,                   0,             0.92177,             0.90738,             0.96622,             0.66196,            0.023953,           0.0073794,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.030947,            0.013574,                   0,             0.91689,             0.84887,              0.9694,             0.68136,            0.023691,           0.0072888,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.030441,            0.015408,                   0,              0.9968,             0.76923,             0.88142,             0.61959,            0.027761,            0.008328,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.031881,            0.013247,                   0,                   1,             0.83013,              0.9427,             0.65871,            0.024362,           0.0076963,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.028542,             0.01544,                   0,                   1,             0.90933,             0.92815,             0.58082,            0.032912,           0.0082602,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.030435,            0.013936,                   0,             0.99601,             0.84615,             0.93397,             0.66599,            0.025432,           0.0078079,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.030736,            0.014122,                   0,             0.98337,             0.76923,             0.89329,             0.56266,            0.029282,           0.0085345,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.029193,            0.012995,                   0,             0.99393,             0.76923,             0.86229,             0.59599,            0.028342,           0.0086719,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.030069,            0.012567,                   0,             0.91528,             0.83207,              0.9323,             0.60798,            0.027881,           0.0075623,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.030141,             0.01404,                   0,             0.98986,             0.84615,             0.91802,             0.71247,            0.021471,           0.0074971,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.027657,              0.0129,                   0,             0.89619,             0.84615,             0.91728,             0.60787,            0.031296,           0.0079284,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.028693,            0.012496,                   0,                   1,             0.83168,             0.95149,             0.68126,            0.023747,           0.0072508,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.027012,            0.013067,                   0,             0.84402,             0.83336,             0.83138,             0.56838,            0.029035,           0.0082393,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.027209,            0.012708,                   0,             0.98098,             0.84615,             0.92235,             0.60819,            0.024742,           0.0079171,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.029847,            0.014654,                   0,             0.99509,             0.84615,             0.92555,             0.72374,             0.02265,           0.0068112,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.028811,            0.012808,                   0,             0.90318,             0.84615,             0.88341,             0.63932,            0.026141,            0.009411,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.028326,            0.014123,                   0,              0.9848,             0.84615,             0.86426,             0.63218,            0.023597,           0.0086712,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.027778,            0.013233,                   0,             0.44709,             0.38462,             0.32034,             0.15756,            0.046173,            0.016495,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.027359,            0.013414,                   0,             0.82741,             0.73914,              0.7483,             0.46828,            0.027938,            0.012552,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.027701,            0.013398,                   0,             0.52943,             0.61538,             0.59391,              0.2971,            0.038523,            0.013392,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.027471,            0.013321,                   0,                   1,             0.91924,              0.9705,             0.65573,            0.021007,           0.0071478,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.027354,            0.012524,                   0,                   1,             0.84279,             0.89392,              0.6803,            0.025474,           0.0071446,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.026688,            0.013182,                   0,             0.99258,             0.84615,             0.91243,             0.71071,            0.022221,           0.0068134,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.027084,            0.013141,                   0,             0.99126,             0.76923,             0.90095,             0.68129,             0.02225,           0.0076325,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.026174,             0.01292,                   0,             0.98483,             0.84615,             0.89592,             0.57598,            0.028453,           0.0080647,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.028166,            0.013548,                   0,                   1,             0.92306,              0.9614,             0.72892,            0.021834,           0.0062934,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.026428,            0.012448,                   0,                   1,             0.91585,              0.9587,             0.70965,            0.023535,           0.0071392,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.027368,            0.012591,                   0,                   1,             0.91675,                0.99,             0.70697,            0.021974,           0.0068505,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.026822,            0.012282,                   0,             0.51169,             0.69231,             0.62839,             0.41403,            0.029165,            0.012573,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.026128,            0.011953,                   0,             0.61602,             0.61538,             0.69168,             0.40086,            0.032737,             0.01124,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.026128,            0.012956,                   0,             0.99616,             0.92308,             0.94217,             0.71926,            0.022865,           0.0071391,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.024805,            0.011933,                   0,                   1,             0.99989,               0.995,             0.67221,            0.022524,           0.0069801,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.02621,            0.012452,                   0,                   1,              0.9195,              0.9705,             0.65826,            0.024389,           0.0074474,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.026258,            0.013252,                   0,             0.99518,             0.92308,             0.94017,             0.72133,            0.021238,           0.0069217,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.026447,            0.013437,                   0,              0.9774,             0.92308,             0.97556,             0.72353,             0.02238,           0.0066958,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.029087,            0.011889,                   0,                   1,             0.98277,               0.995,             0.73128,            0.020929,           0.0062087,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.025439,            0.010856,                   0,             0.89027,             0.84615,             0.90533,             0.69618,            0.024531,           0.0071578,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.024815,            0.012957,                   0,             0.99246,                   1,               0.995,             0.74398,            0.020576,           0.0059321,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.025266,            0.012127,                   0,                   1,              0.9845,               0.995,             0.71677,            0.022361,           0.0063306,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.024939,            0.012573,                   0,             0.91451,             0.92308,             0.95023,             0.69106,            0.023378,           0.0068772,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.026628,            0.012411,                   0,                   1,             0.91424,             0.95344,             0.72974,            0.020449,           0.0066359,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.024758,            0.011607,                   0,             0.99346,             0.92308,                0.99,             0.78767,            0.018343,           0.0060442,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.026404,            0.012417,                   0,             0.99663,             0.84615,             0.91458,             0.62167,            0.030374,           0.0080158,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.024679,            0.012881,                   0,             0.99277,             0.92308,                0.99,             0.70296,            0.022005,           0.0069984,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.025828,            0.012235,                   0,             0.99832,             0.92308,             0.94959,             0.68871,            0.023619,           0.0071808,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.026715,            0.013105,                   0,             0.91656,             0.84511,               0.903,             0.66478,            0.024719,           0.0084133,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.025555,            0.011042,                   0,             0.78728,             0.92308,             0.93822,             0.67968,            0.021578,           0.0074815,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,             0.02472,            0.012799,                   0,             0.99666,                   1,               0.995,             0.73504,            0.018818,           0.0061389,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.026518,            0.012222,                   0,             0.98648,             0.92308,              0.9705,             0.71085,            0.019408,           0.0061305,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.025866,            0.012535,                   0,             0.99809,             0.92308,             0.96457,             0.76424,            0.017275,           0.0057151,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.025059,            0.011493,                   0,                   1,             0.99101,               0.995,             0.71443,             0.01916,           0.0064232,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.023387,             0.01176,                   0,             0.99122,                   1,               0.995,             0.76189,            0.018185,           0.0058533,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.023646,            0.011345,                   0,              0.9966,             0.92308,             0.98567,             0.74553,            0.019542,           0.0062167,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.024592,            0.011575,                   0,             0.99869,             0.84615,              0.9369,             0.69588,            0.023758,           0.0065166,                   0,            0.001585,            0.001585,            0.001585
