               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.042207,            0.016654,           0.0054915,             0.46972,             0.44914,             0.44561,             0.23883,            0.042334,             0.01398,           0.0083716,             0.00436,             0.00436,             0.00436
                  96,            0.042487,            0.017271,           0.0056621,             0.48474,             0.44204,             0.44435,             0.24483,            0.043669,            0.014311,           0.0080383,              0.0043,              0.0043,              0.0043
                  97,            0.041634,            0.016937,           0.0052423,             0.50667,             0.47481,             0.47511,             0.25047,              0.0431,            0.013453,           0.0070285,             0.00424,             0.00424,             0.00424
                  98,            0.041531,            0.016242,           0.0054703,             0.51872,             0.44679,             0.45932,             0.24678,             0.04401,            0.014875,           0.0074052,             0.00418,             0.00418,             0.00418
                  99,            0.042665,            0.016543,           0.0053497,             0.50752,             0.49831,             0.47294,             0.24783,            0.040885,            0.013611,           0.0074498,             0.00412,             0.00412,             0.00412
                 100,            0.040681,            0.015935,           0.0052475,             0.56781,              0.4667,             0.47099,             0.27105,            0.040736,            0.013543,           0.0068724,             0.00406,             0.00406,             0.00406
                 101,            0.041044,            0.016359,           0.0053196,             0.60742,             0.46707,             0.50348,             0.25387,            0.042667,            0.013819,           0.0071475,               0.004,               0.004,               0.004
                 102,            0.042226,            0.016949,            0.005361,             0.51711,             0.46051,             0.48887,             0.25375,            0.042665,            0.014358,           0.0061834,             0.00394,             0.00394,             0.00394
                 103,            0.041027,            0.016951,           0.0048409,             0.58615,             0.48931,             0.49934,             0.28102,            0.041265,            0.013714,           0.0066742,             0.00388,             0.00388,             0.00388
                 104,            0.040217,            0.016438,           0.0048665,             0.57099,             0.42971,             0.48294,             0.27586,            0.042037,            0.014214,           0.0076805,             0.00382,             0.00382,             0.00382
                 105,            0.041267,             0.01629,           0.0050667,             0.51422,             0.46683,             0.47771,             0.27717,            0.039959,             0.01368,           0.0078265,             0.00376,             0.00376,             0.00376
                 106,            0.041295,            0.016718,           0.0054958,             0.47909,             0.52108,             0.48497,              0.2665,            0.042592,            0.014476,           0.0060978,              0.0037,              0.0037,              0.0037
                 107,            0.041027,             0.01578,           0.0051308,             0.49947,              0.4513,             0.48345,              0.2742,            0.041572,            0.014532,           0.0070764,             0.00364,             0.00364,             0.00364
                 108,            0.041526,            0.016786,           0.0052583,             0.49172,              0.4229,             0.47128,             0.26284,            0.042392,            0.014408,            0.008372,             0.00358,             0.00358,             0.00358
                 109,            0.040755,            0.016114,           0.0050662,             0.49075,             0.40648,             0.45307,             0.24854,            0.043286,            0.014568,           0.0085736,             0.00352,             0.00352,             0.00352
                 110,            0.041028,            0.016182,            0.004991,             0.51672,              0.4618,             0.47838,             0.26884,            0.040723,            0.014597,           0.0071166,             0.00346,             0.00346,             0.00346
                 111,            0.040044,             0.01633,           0.0046479,             0.51973,             0.48395,              0.4824,             0.28259,            0.042495,               0.014,           0.0074183,              0.0034,              0.0034,              0.0034
                 112,            0.041419,            0.016137,           0.0052401,             0.47869,             0.45978,              0.4439,             0.26019,            0.042541,            0.014644,           0.0088272,             0.00334,             0.00334,             0.00334
                 113,             0.03998,            0.015893,           0.0047737,             0.49198,             0.45746,             0.46029,             0.26136,            0.042016,            0.014752,           0.0086211,             0.00328,             0.00328,             0.00328
                 114,            0.038594,             0.01573,           0.0045402,             0.51434,             0.49844,              0.4804,             0.27339,            0.042353,            0.014292,           0.0084491,             0.00322,             0.00322,             0.00322
                 115,            0.040213,            0.014864,            0.004914,             0.54871,             0.45211,               0.473,             0.26857,            0.042299,            0.015264,           0.0071992,             0.00316,             0.00316,             0.00316
                 116,            0.039918,            0.015958,           0.0048371,             0.52432,             0.51012,             0.49262,             0.27859,            0.040825,             0.01421,           0.0089256,              0.0031,              0.0031,              0.0031
                 117,            0.039929,            0.016136,           0.0047058,             0.59244,             0.43507,             0.46589,             0.26175,            0.042506,            0.014914,           0.0090395,             0.00304,             0.00304,             0.00304
                 118,            0.040522,            0.016261,           0.0052573,             0.55101,             0.42791,             0.46394,             0.26355,            0.042026,            0.014758,           0.0077841,             0.00298,             0.00298,             0.00298
                 119,             0.04108,            0.015747,            0.004971,             0.58896,             0.44777,             0.50139,             0.28025,            0.041723,            0.013945,           0.0086239,             0.00292,             0.00292,             0.00292
                 120,            0.039717,            0.016001,           0.0047475,             0.53661,             0.46321,             0.48644,             0.28108,            0.040739,            0.014149,           0.0074724,             0.00286,             0.00286,             0.00286
                 121,            0.039335,             0.01633,           0.0047605,             0.49743,             0.46875,             0.48949,             0.27883,            0.041772,            0.014465,            0.007246,              0.0028,              0.0028,              0.0028
                 122,            0.038565,            0.015142,           0.0045008,              0.5025,             0.47142,             0.43907,             0.24503,            0.043652,            0.015673,           0.0090745,             0.00274,             0.00274,             0.00274
                 123,            0.039232,            0.015419,           0.0043627,              0.6323,             0.41214,             0.47477,             0.25897,             0.04215,            0.014938,           0.0095497,             0.00268,             0.00268,             0.00268
                 124,            0.038882,            0.015231,           0.0045701,             0.52615,             0.43784,              0.4539,             0.25993,            0.042286,            0.016396,           0.0079222,             0.00262,             0.00262,             0.00262
                 125,            0.038809,             0.01613,           0.0044259,             0.51824,             0.45068,             0.49277,             0.26651,            0.040801,            0.015269,            0.008002,             0.00256,             0.00256,             0.00256
                 126,            0.038393,            0.015663,           0.0044284,              0.5244,             0.40743,             0.44915,             0.25015,            0.043712,            0.015981,           0.0065235,              0.0025,              0.0025,              0.0025
                 127,            0.037574,            0.015645,           0.0042843,             0.44562,             0.49868,             0.46426,             0.25791,            0.041363,            0.014457,             0.00694,             0.00244,             0.00244,             0.00244
                 128,            0.037959,            0.015921,           0.0042547,             0.51607,             0.44146,             0.44665,             0.25532,             0.04123,            0.015316,           0.0078961,             0.00238,             0.00238,             0.00238
                 129,            0.038928,            0.015748,           0.0044702,             0.48878,             0.43404,             0.41616,             0.23091,             0.04359,            0.016321,           0.0079039,             0.00232,             0.00232,             0.00232
                 130,            0.038303,            0.015794,           0.0043506,             0.54079,             0.45138,             0.47546,             0.25796,            0.042321,             0.01507,           0.0084784,             0.00226,             0.00226,             0.00226
                 131,            0.038653,            0.015711,           0.0043873,             0.57488,             0.45177,             0.47297,             0.25608,            0.042034,             0.01485,           0.0079898,              0.0022,              0.0022,              0.0022
                 132,            0.038284,            0.015368,           0.0044091,             0.53008,             0.45098,             0.45563,             0.25168,            0.042246,            0.015499,           0.0081114,             0.00214,             0.00214,             0.00214
                 133,            0.037001,            0.014665,           0.0041269,             0.49349,             0.41301,             0.43728,             0.24949,            0.041429,            0.016161,           0.0076574,             0.00208,             0.00208,             0.00208
                 134,            0.037539,            0.014815,           0.0041361,               0.532,             0.41099,             0.43468,             0.23452,            0.042774,            0.016379,           0.0080724,             0.00202,             0.00202,             0.00202
                 135,            0.037869,            0.014828,           0.0041555,             0.53799,             0.46708,             0.47231,             0.27748,            0.041505,            0.015334,           0.0083081,             0.00196,             0.00196,             0.00196
                 136,            0.037076,            0.014879,           0.0042135,             0.57891,             0.41859,             0.47343,             0.27191,            0.041565,            0.015305,           0.0090334,              0.0019,              0.0019,              0.0019
                 137,            0.037901,            0.015244,           0.0044204,             0.61702,              0.4062,              0.4658,             0.25509,            0.041561,            0.015107,           0.0076935,             0.00184,             0.00184,             0.00184
                 138,            0.036398,            0.015262,           0.0040733,             0.44504,             0.46849,             0.44999,             0.26475,            0.040839,            0.014655,           0.0084939,             0.00178,             0.00178,             0.00178
                 139,            0.037446,            0.014682,           0.0045531,              0.5415,             0.42043,              0.4487,             0.25221,            0.043026,            0.015525,           0.0091751,             0.00172,             0.00172,             0.00172
                 140,            0.037058,            0.014722,           0.0041218,             0.50875,             0.43426,             0.44937,             0.26271,            0.044005,            0.016068,           0.0085746,             0.00166,             0.00166,             0.00166
                 141,            0.036477,            0.014788,           0.0040323,             0.43938,              0.4209,             0.43131,             0.23757,            0.042901,            0.015546,           0.0082166,              0.0016,              0.0016,              0.0016
                 142,            0.037485,            0.015199,           0.0043923,             0.50576,             0.43193,             0.44974,             0.25019,            0.042652,            0.015849,           0.0092909,             0.00154,             0.00154,             0.00154
                 143,            0.036466,            0.015172,           0.0037533,             0.56959,             0.40637,             0.46115,             0.25747,            0.042502,            0.016077,           0.0076474,             0.00148,             0.00148,             0.00148
                 144,            0.035242,            0.014839,           0.0038168,             0.59861,             0.45011,              0.4781,             0.25928,            0.042304,            0.015848,           0.0089332,             0.00142,             0.00142,             0.00142
                 145,            0.037875,            0.014972,           0.0039865,             0.53897,             0.46449,             0.47052,             0.25556,            0.042213,            0.016051,           0.0087541,             0.00136,             0.00136,             0.00136
                 146,            0.036156,            0.015069,            0.003884,             0.61954,             0.42629,             0.50102,             0.28979,            0.041268,            0.015536,           0.0083379,              0.0013,              0.0013,              0.0013
                 147,            0.036968,            0.014179,           0.0039634,             0.57091,             0.44707,             0.47217,             0.25634,            0.042486,            0.015615,           0.0092094,             0.00124,             0.00124,             0.00124
                 148,            0.037315,            0.014946,           0.0041595,             0.53954,             0.42253,             0.44548,             0.24908,            0.043492,            0.015968,           0.0091437,             0.00118,             0.00118,             0.00118
                 149,            0.037065,            0.014824,           0.0040427,             0.63718,             0.41589,             0.47627,             0.25415,            0.043257,            0.016033,           0.0081456,             0.00112,             0.00112,             0.00112
