               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.040827,            0.023761,           0.0080541,             0.65576,             0.62875,             0.66629,             0.34086,            0.037273,            0.013284,           0.0044183,            0.008977,            0.008977,            0.008977
                  33,            0.040752,            0.024035,           0.0073549,             0.63007,             0.68232,             0.68985,             0.37035,            0.035411,            0.013047,           0.0052346,            0.008944,            0.008944,            0.008944
                  34,            0.040205,            0.024237,           0.0076288,             0.59416,             0.64702,             0.64805,             0.33873,            0.036947,            0.013499,           0.0038701,            0.008911,            0.008911,            0.008911
                  35,            0.040397,            0.023222,           0.0078196,             0.65419,             0.69616,             0.70452,             0.38476,            0.035515,            0.012905,           0.0033838,            0.008878,            0.008878,            0.008878
                  36,            0.040316,            0.022604,           0.0075399,             0.65913,             0.69395,             0.72425,             0.39215,            0.034974,            0.012828,           0.0031154,            0.008845,            0.008845,            0.008845
                  37,            0.040453,            0.023959,           0.0070456,             0.67791,             0.69347,             0.73046,             0.39623,            0.034067,            0.012468,           0.0036906,            0.008812,            0.008812,            0.008812
                  38,            0.040004,            0.022981,           0.0075919,             0.65575,             0.68436,             0.70844,             0.39567,            0.035001,            0.012471,           0.0034055,            0.008779,            0.008779,            0.008779
                  39,            0.039612,             0.02398,           0.0072875,             0.65981,             0.71632,             0.71899,             0.39679,            0.034614,            0.012511,           0.0044442,            0.008746,            0.008746,            0.008746
                  40,            0.039352,            0.022283,           0.0072558,             0.63937,             0.68425,             0.70587,             0.36559,            0.035554,            0.013128,           0.0036245,            0.008713,            0.008713,            0.008713
                  41,            0.038651,            0.022889,           0.0064696,             0.70952,             0.70369,             0.76059,              0.4208,             0.03329,            0.012049,           0.0027224,             0.00868,             0.00868,             0.00868
                  42,            0.039245,            0.023321,            0.006028,             0.70522,             0.72394,             0.75861,             0.42592,            0.033201,            0.012023,            0.003073,            0.008647,            0.008647,            0.008647
                  43,            0.038161,            0.022111,           0.0072506,             0.66989,              0.7276,             0.76003,             0.43147,            0.032683,            0.012422,           0.0029261,            0.008614,            0.008614,            0.008614
                  44,             0.03833,            0.022341,           0.0068356,             0.70571,             0.70169,             0.73414,             0.41247,            0.034431,            0.012505,           0.0036731,            0.008581,            0.008581,            0.008581
                  45,            0.038144,            0.023447,           0.0062718,             0.70842,             0.76866,             0.81676,             0.47732,            0.031357,            0.011665,            0.002151,            0.008548,            0.008548,            0.008548
                  46,            0.038324,            0.022482,           0.0064988,             0.72235,             0.72706,             0.76191,             0.40354,            0.033924,            0.012282,           0.0028058,            0.008515,            0.008515,            0.008515
                  47,            0.038192,            0.022448,           0.0062226,             0.72359,             0.76302,             0.80827,             0.47715,            0.031532,            0.011476,            0.001894,            0.008482,            0.008482,            0.008482
                  48,            0.037527,            0.022506,           0.0060122,             0.74407,             0.75188,             0.82662,             0.47767,            0.031548,            0.011427,           0.0020989,            0.008449,            0.008449,            0.008449
                  49,            0.037786,            0.022482,           0.0058335,             0.66812,             0.75394,             0.78147,             0.44685,            0.033025,            0.011533,           0.0022053,            0.008416,            0.008416,            0.008416
                  50,            0.037824,            0.021881,           0.0057588,             0.68108,             0.63252,             0.68438,             0.37247,            0.035783,            0.012901,           0.0037458,            0.008383,            0.008383,            0.008383
                  51,            0.037128,            0.021511,           0.0053452,             0.77098,             0.73924,             0.81731,             0.47182,            0.032278,            0.011976,           0.0019959,             0.00835,             0.00835,             0.00835
                  52,            0.037351,            0.022284,           0.0054893,             0.74194,             0.72722,             0.78219,             0.45149,            0.032355,             0.01203,            0.003772,            0.008317,            0.008317,            0.008317
                  53,            0.036323,            0.022244,           0.0052627,             0.78076,             0.79371,             0.85532,             0.49696,            0.030695,            0.010835,           0.0017058,            0.008284,            0.008284,            0.008284
                  54,            0.036213,            0.021232,            0.005141,              0.7756,              0.8054,             0.86123,             0.51838,            0.029917,            0.010782,           0.0019086,            0.008251,            0.008251,            0.008251
                  55,            0.037113,            0.021704,           0.0054431,              0.7729,              0.7459,             0.82033,              0.4831,            0.030788,            0.011172,           0.0019645,            0.008218,            0.008218,            0.008218
                  56,            0.036785,             0.02169,           0.0056918,             0.72604,             0.75893,             0.80542,             0.47004,            0.031561,             0.01173,           0.0017739,            0.008185,            0.008185,            0.008185
                  57,            0.036205,            0.021474,           0.0061036,             0.78228,             0.75353,             0.84129,             0.49933,            0.029861,            0.011242,           0.0030754,            0.008152,            0.008152,            0.008152
                  58,            0.035697,            0.021071,           0.0058783,             0.78731,             0.80491,             0.85634,             0.51757,            0.029709,            0.010547,           0.0015885,            0.008119,            0.008119,            0.008119
                  59,            0.036761,            0.020703,           0.0050309,             0.74929,             0.71974,             0.77828,             0.44447,             0.03402,            0.011783,           0.0024533,            0.008086,            0.008086,            0.008086
                  60,            0.035771,            0.022058,           0.0053648,             0.82953,             0.82446,             0.89259,             0.54148,            0.029191,            0.010433,           0.0013776,            0.008053,            0.008053,            0.008053
                  61,            0.035654,            0.021432,           0.0053435,             0.80937,             0.78779,             0.86759,             0.51913,            0.029057,             0.01085,           0.0015255,             0.00802,             0.00802,             0.00802
                  62,            0.035862,            0.021077,           0.0045958,             0.79126,             0.82058,             0.88532,              0.5277,             0.02901,            0.010462,           0.0013906,            0.007987,            0.007987,            0.007987
                  63,            0.034955,            0.020644,           0.0048886,             0.82199,             0.80039,             0.87938,              0.5296,            0.029772,            0.010435,           0.0015429,            0.007954,            0.007954,            0.007954
                  64,            0.034673,            0.021057,           0.0052085,             0.81984,             0.82585,             0.89129,             0.54548,            0.028936,            0.010456,           0.0016472,            0.007921,            0.007921,            0.007921
                  65,             0.03511,            0.020868,           0.0048116,             0.79903,             0.79542,             0.86438,             0.53059,            0.028748,            0.010613,           0.0014722,            0.007888,            0.007888,            0.007888
                  66,             0.03396,            0.020455,           0.0050371,             0.82409,              0.8302,             0.88354,             0.55348,            0.028727,            0.010355,           0.0016807,            0.007855,            0.007855,            0.007855
                  67,            0.035295,            0.020973,           0.0049561,             0.83195,             0.84998,             0.90494,              0.5619,            0.027975,            0.009993,           0.0015797,            0.007822,            0.007822,            0.007822
                  68,            0.034411,            0.020342,           0.0040794,             0.83137,             0.83675,             0.89693,             0.57063,            0.027618,            0.010219,           0.0014036,            0.007789,            0.007789,            0.007789
                  69,            0.034329,            0.020363,           0.0048748,             0.78635,             0.79972,             0.86859,             0.53557,            0.028732,            0.010549,           0.0019485,            0.007756,            0.007756,            0.007756
                  70,            0.034492,            0.021001,           0.0051287,             0.82246,             0.83851,              0.8993,             0.55859,            0.027484,            0.010013,           0.0013491,            0.007723,            0.007723,            0.007723
                  71,            0.034451,            0.020183,           0.0048785,             0.86117,             0.84978,             0.91358,             0.57623,            0.026737,           0.0097323,           0.0011411,             0.00769,             0.00769,             0.00769
                  72,            0.033721,            0.020225,           0.0051443,             0.84925,             0.82643,             0.90153,             0.57133,            0.027369,            0.009693,           0.0012014,            0.007657,            0.007657,            0.007657
                  73,             0.03391,            0.019511,           0.0043587,             0.84057,             0.88584,             0.92607,             0.58913,            0.026491,           0.0092723,           0.0010323,            0.007624,            0.007624,            0.007624
                  74,            0.033034,            0.019553,            0.004059,             0.86344,             0.86153,             0.91585,             0.57681,            0.026754,           0.0097003,          0.00098503,            0.007591,            0.007591,            0.007591
                  75,            0.033183,            0.019078,           0.0043767,             0.81621,             0.84615,             0.89395,             0.56906,            0.027116,           0.0099976,           0.0012926,            0.007558,            0.007558,            0.007558
                  76,            0.032284,            0.019909,           0.0039926,             0.86958,             0.85375,             0.91781,             0.59006,            0.026435,           0.0096313,           0.0010731,            0.007525,            0.007525,            0.007525
                  77,            0.033137,            0.019914,            0.004104,             0.83424,             0.86024,             0.91621,             0.58068,              0.0265,            0.010038,           0.0014709,            0.007492,            0.007492,            0.007492
                  78,            0.033753,            0.020181,           0.0040953,             0.84318,             0.86463,             0.92806,             0.58885,            0.026631,           0.0092941,           0.0011395,            0.007459,            0.007459,            0.007459
                  79,            0.032672,            0.019499,           0.0040932,              0.8648,             0.87224,             0.93394,             0.59874,            0.026592,            0.009314,           0.0012092,            0.007426,            0.007426,            0.007426
                  80,            0.032655,            0.018997,           0.0041184,             0.86641,             0.85791,             0.91873,             0.59322,            0.026315,           0.0097174,           0.0013351,            0.007393,            0.007393,            0.007393
                  81,            0.032258,             0.01952,            0.003453,             0.85315,             0.85848,             0.92448,             0.59114,            0.026523,            0.009646,           0.0010689,             0.00736,             0.00736,             0.00736
                  82,            0.032882,            0.019108,           0.0046171,             0.83666,             0.80673,             0.89247,             0.57634,            0.027361,           0.0099436,           0.0014169,            0.007327,            0.007327,            0.007327
                  83,            0.032572,            0.018851,           0.0046207,             0.88531,             0.86812,             0.94303,             0.61482,            0.025057,           0.0091219,            0.001118,            0.007294,            0.007294,            0.007294
                  84,            0.032246,            0.019452,           0.0041946,             0.85802,              0.9077,             0.94993,             0.61583,            0.025294,           0.0089306,           0.0010007,            0.007261,            0.007261,            0.007261
                  85,            0.031845,            0.019183,           0.0043866,             0.86549,             0.88312,             0.93303,             0.61052,            0.025637,           0.0094033,           0.0010202,            0.007228,            0.007228,            0.007228
                  86,            0.032811,            0.018485,           0.0040918,             0.90006,             0.88252,             0.94455,             0.62197,            0.025492,           0.0089887,          0.00094137,            0.007195,            0.007195,            0.007195
                  87,             0.03216,            0.019003,           0.0041307,             0.85576,             0.88798,             0.93902,             0.61252,            0.025597,           0.0089907,          0.00097423,            0.007162,            0.007162,            0.007162
                  88,            0.031883,             0.01923,           0.0043485,             0.87795,             0.89133,             0.94128,             0.62064,            0.024681,           0.0089573,          0.00090283,            0.007129,            0.007129,            0.007129
                  89,            0.031765,            0.018906,           0.0036875,             0.86408,             0.89192,             0.94411,              0.6206,            0.025246,           0.0088616,          0.00089848,            0.007096,            0.007096,            0.007096
                  90,            0.031809,            0.018408,           0.0034985,             0.87319,             0.87064,             0.94495,             0.63844,            0.024486,           0.0089295,           0.0009411,            0.007063,            0.007063,            0.007063
                  91,            0.031984,            0.018925,           0.0038115,             0.84782,             0.84646,             0.90948,             0.59327,            0.026785,           0.0095855,           0.0014703,             0.00703,             0.00703,             0.00703
                  92,            0.031554,            0.019203,           0.0047198,             0.87217,             0.90585,             0.94756,             0.61996,            0.025038,           0.0088703,           0.0011119,            0.006997,            0.006997,            0.006997
                  93,            0.031913,            0.019323,           0.0041042,             0.85094,             0.87281,             0.92671,             0.61526,            0.025405,           0.0091549,           0.0010264,            0.006964,            0.006964,            0.006964
                  94,            0.031022,            0.018404,           0.0039151,             0.89883,             0.88193,             0.94621,             0.64348,            0.023931,           0.0086665,          0.00089106,            0.006931,            0.006931,            0.006931
                  95,            0.032152,            0.018914,           0.0044126,             0.87825,             0.87536,             0.94788,             0.63247,            0.025077,           0.0088075,          0.00093573,            0.006898,            0.006898,            0.006898
                  96,            0.030712,            0.018689,            0.003947,              0.8818,             0.92275,             0.96457,             0.65738,            0.023471,           0.0081767,          0.00087262,            0.006865,            0.006865,            0.006865
                  97,            0.030919,            0.018771,           0.0036434,              0.8835,             0.88058,             0.95097,             0.64023,            0.024369,           0.0086606,          0.00083785,            0.006832,            0.006832,            0.006832
                  98,            0.030851,            0.018692,           0.0036801,             0.91386,             0.91524,             0.96677,             0.67011,            0.023841,           0.0082818,          0.00081952,            0.006799,            0.006799,            0.006799
                  99,            0.030743,            0.019105,           0.0037344,             0.87022,             0.90914,              0.9572,              0.6599,            0.023486,           0.0085083,          0.00087193,            0.006766,            0.006766,            0.006766
                 100,            0.029984,            0.018329,           0.0035797,             0.91745,             0.91672,             0.96628,             0.65546,              0.0239,           0.0080148,           0.0008124,            0.006733,            0.006733,            0.006733
                 101,            0.031116,             0.01772,           0.0037215,             0.90969,             0.91787,             0.96276,             0.64175,            0.024099,           0.0081403,           0.0008238,              0.0067,              0.0067,              0.0067
                 102,            0.030733,             0.01856,           0.0038197,              0.9061,             0.91026,             0.96498,             0.66946,            0.023155,           0.0082889,          0.00086025,            0.006667,            0.006667,            0.006667
                 103,            0.030833,            0.018703,           0.0035542,             0.90737,             0.91356,             0.96589,             0.66511,             0.02294,            0.008079,          0.00082646,            0.006634,            0.006634,            0.006634
                 104,            0.029811,            0.018587,           0.0038497,             0.91578,             0.91607,             0.97187,             0.67592,            0.022415,           0.0078347,          0.00087054,            0.006601,            0.006601,            0.006601
                 105,            0.030161,            0.018003,            0.003657,             0.92949,             0.93159,             0.97763,             0.68863,            0.022449,           0.0077748,          0.00074688,            0.006568,            0.006568,            0.006568
                 106,             0.02982,            0.017479,           0.0031815,             0.89226,             0.93691,             0.96845,             0.67901,            0.023243,           0.0078932,          0.00082966,            0.006535,            0.006535,            0.006535
                 107,            0.030326,            0.018498,           0.0035255,             0.90034,              0.9126,             0.96404,             0.67277,            0.022948,           0.0081344,          0.00087066,            0.006502,            0.006502,            0.006502
                 108,            0.029406,            0.018105,           0.0032585,             0.93972,             0.93289,             0.97947,             0.69428,            0.022279,           0.0076251,          0.00070254,            0.006469,            0.006469,            0.006469
                 109,            0.029454,            0.017896,           0.0034437,             0.93389,             0.94184,              0.9792,             0.68521,             0.02275,           0.0075102,          0.00066778,            0.006436,            0.006436,            0.006436
                 110,            0.029299,            0.017232,           0.0030129,             0.91749,             0.92879,             0.97176,             0.69251,            0.022163,           0.0076408,          0.00071806,            0.006403,            0.006403,            0.006403
                 111,            0.028804,            0.017435,           0.0027741,             0.92195,             0.93861,             0.97628,             0.69193,            0.021858,           0.0076197,          0.00079274,             0.00637,             0.00637,             0.00637
                 112,             0.02916,            0.017973,            0.003295,             0.93912,              0.9309,             0.97603,             0.69004,            0.022267,           0.0075503,          0.00075509,            0.006337,            0.006337,            0.006337
                 113,            0.029129,            0.017831,           0.0031854,             0.90073,             0.91426,             0.96495,              0.6806,            0.022657,           0.0078674,          0.00083585,            0.006304,            0.006304,            0.006304
                 114,            0.029631,            0.017814,           0.0037737,             0.91972,             0.92053,             0.97262,             0.68642,            0.022442,           0.0078545,           0.0007336,            0.006271,            0.006271,            0.006271
                 115,            0.029987,            0.017792,           0.0037995,               0.933,             0.92452,             0.97328,             0.68014,            0.023203,           0.0077932,           0.0008374,            0.006238,            0.006238,            0.006238
                 116,            0.029051,            0.017869,           0.0029892,             0.90812,             0.94778,             0.97967,             0.70481,            0.021592,           0.0074901,          0.00064119,            0.006205,            0.006205,            0.006205
                 117,            0.029331,            0.017723,           0.0031248,             0.89669,             0.92619,             0.97213,             0.67931,             0.02247,           0.0077373,          0.00071449,            0.006172,            0.006172,            0.006172
                 118,            0.029216,            0.017715,           0.0032671,             0.92193,              0.9316,             0.97763,             0.70228,            0.021963,           0.0073537,          0.00087372,            0.006139,            0.006139,            0.006139
                 119,            0.028636,            0.017183,           0.0030121,              0.9418,             0.94061,             0.98393,             0.71198,            0.020986,           0.0072307,           0.0007285,            0.006106,            0.006106,            0.006106
                 120,             0.02883,            0.017154,           0.0031937,             0.93328,             0.92649,              0.9747,             0.70302,            0.021757,           0.0075427,          0.00074474,            0.006073,            0.006073,            0.006073
                 121,            0.029058,            0.017266,           0.0033668,              0.9035,             0.92102,             0.97268,             0.69673,            0.021568,           0.0075914,          0.00070668,             0.00604,             0.00604,             0.00604
                 122,            0.027845,            0.017817,           0.0029816,             0.92196,             0.94332,             0.98195,             0.71665,            0.021097,           0.0073314,          0.00067622,            0.006007,            0.006007,            0.006007
                 123,            0.027908,            0.017105,           0.0031835,             0.93311,             0.94334,             0.97982,             0.70325,            0.021005,           0.0072528,          0.00064835,            0.005974,            0.005974,            0.005974
                 124,            0.028489,            0.017295,           0.0030712,             0.92219,             0.95386,             0.97982,             0.71646,            0.020526,           0.0072222,          0.00060916,            0.005941,            0.005941,            0.005941
                 125,             0.02871,            0.016945,           0.0030978,             0.93672,             0.94853,             0.98284,             0.72889,            0.020314,           0.0071129,          0.00055783,            0.005908,            0.005908,            0.005908
                 126,             0.02742,            0.016727,           0.0029151,              0.9342,             0.94281,             0.98201,             0.72032,            0.020605,           0.0073069,           0.0007113,            0.005875,            0.005875,            0.005875
                 127,            0.027596,            0.016834,           0.0029648,             0.94655,             0.95534,             0.98543,             0.73372,            0.020152,           0.0069355,          0.00061841,            0.005842,            0.005842,            0.005842
                 128,            0.027761,            0.016862,           0.0030935,             0.95038,             0.95031,             0.98561,             0.72831,            0.020561,           0.0070068,          0.00058201,            0.005809,            0.005809,            0.005809
                 129,            0.028231,            0.016846,           0.0030959,             0.92419,             0.94437,             0.97921,             0.71186,            0.020913,           0.0073738,          0.00071202,            0.005776,            0.005776,            0.005776
                 130,            0.028141,            0.016938,           0.0031614,             0.93578,             0.93623,             0.98122,             0.73096,            0.020506,           0.0071926,          0.00059036,            0.005743,            0.005743,            0.005743
                 131,            0.028266,            0.017061,           0.0030642,             0.94184,             0.94281,             0.98348,             0.72343,            0.020802,           0.0071586,          0.00067945,             0.00571,             0.00571,             0.00571
                 132,            0.027559,            0.017149,           0.0027167,             0.95063,             0.93255,              0.9827,             0.71965,            0.020584,           0.0070185,          0.00053847,            0.005677,            0.005677,            0.005677
                 133,            0.028394,            0.016834,           0.0031018,             0.94376,             0.94846,              0.9833,             0.71452,             0.02145,           0.0070281,          0.00061301,            0.005644,            0.005644,            0.005644
                 134,            0.027366,            0.016795,           0.0025551,             0.94465,             0.94914,             0.98606,             0.73764,            0.020163,           0.0069547,          0.00058971,            0.005611,            0.005611,            0.005611
                 135,            0.027197,            0.016254,           0.0027985,             0.94408,             0.95818,               0.987,             0.74045,            0.019778,           0.0068424,           0.0005587,            0.005578,            0.005578,            0.005578
                 136,            0.027568,            0.016256,           0.0030465,             0.95762,             0.95067,             0.98786,             0.73039,              0.0203,           0.0069116,           0.0006358,            0.005545,            0.005545,            0.005545
                 137,            0.027095,            0.016421,           0.0026882,             0.94234,             0.96023,              0.9859,             0.72635,            0.019941,           0.0070254,           0.0006134,            0.005512,            0.005512,            0.005512
                 138,            0.027912,            0.015887,            0.003533,             0.93929,              0.9591,             0.98628,             0.73661,            0.019879,           0.0068088,            0.000559,            0.005479,            0.005479,            0.005479
                 139,            0.027029,            0.016863,           0.0033211,             0.95707,             0.95452,             0.98716,              0.7425,            0.019442,           0.0068805,          0.00062212,            0.005446,            0.005446,            0.005446
                 140,            0.027031,            0.016347,           0.0029367,             0.94617,             0.96236,             0.98851,             0.75038,            0.019204,            0.006722,          0.00055521,            0.005413,            0.005413,            0.005413
                 141,            0.026936,            0.016672,           0.0027828,             0.95981,             0.95381,             0.98808,             0.73435,            0.019126,           0.0066836,          0.00058493,             0.00538,             0.00538,             0.00538
                 142,            0.026699,            0.016025,           0.0029306,             0.95364,             0.95125,             0.98622,             0.73866,            0.019554,           0.0068709,          0.00054119,            0.005347,            0.005347,            0.005347
                 143,            0.026782,            0.016416,           0.0023236,             0.96913,             0.95496,             0.98909,             0.74602,            0.019245,           0.0067122,          0.00051206,            0.005314,            0.005314,            0.005314
                 144,            0.026162,            0.016202,           0.0030061,             0.95889,             0.94151,             0.98723,             0.74687,             0.01953,           0.0066058,          0.00052476,            0.005281,            0.005281,            0.005281
                 145,            0.026985,            0.016015,           0.0034044,             0.95297,             0.95471,             0.98862,             0.74556,            0.019456,           0.0066611,            0.000619,            0.005248,            0.005248,            0.005248
                 146,            0.026906,            0.016117,           0.0027689,             0.95108,             0.96154,             0.98822,             0.74936,            0.019067,           0.0066853,          0.00064145,            0.005215,            0.005215,            0.005215
                 147,            0.026865,            0.016177,           0.0027202,             0.95606,             0.94472,             0.98711,             0.74902,             0.01896,            0.006673,          0.00059877,            0.005182,            0.005182,            0.005182
                 148,            0.026414,             0.01611,           0.0027724,             0.96355,             0.95349,             0.98806,             0.75925,            0.018238,           0.0065602,          0.00058178,            0.005149,            0.005149,            0.005149
                 149,            0.026308,            0.016226,           0.0024589,             0.96288,             0.96688,             0.99048,             0.77212,            0.018093,           0.0061908,          0.00059356,            0.005116,            0.005116,            0.005116
                 150,            0.026431,            0.016103,           0.0026521,             0.97077,             0.96147,             0.98991,             0.74603,             0.01904,           0.0065141,          0.00067705,            0.005083,            0.005083,            0.005083
                 151,            0.026221,            0.016226,           0.0026192,             0.96629,              0.9724,              0.9907,              0.7601,            0.018442,           0.0062217,          0.00059229,             0.00505,             0.00505,             0.00505
                 152,            0.026273,            0.015745,            0.002718,             0.96503,             0.96248,             0.98919,             0.75758,            0.018331,            0.006385,          0.00057433,            0.005017,            0.005017,            0.005017
                 153,            0.026039,            0.016298,           0.0027108,             0.96224,              0.9574,              0.9885,             0.76459,            0.018624,           0.0065129,           0.0005275,            0.004984,            0.004984,            0.004984
                 154,            0.026324,            0.015367,           0.0024089,             0.96547,              0.9613,             0.99005,             0.76166,            0.018587,           0.0061976,          0.00056497,            0.004951,            0.004951,            0.004951
                 155,             0.02575,            0.015398,           0.0022166,             0.96252,             0.96673,             0.99046,             0.76914,            0.017984,           0.0062486,          0.00050495,            0.004918,            0.004918,            0.004918
                 156,            0.025395,            0.015693,           0.0027587,             0.96038,             0.95778,             0.98893,             0.77208,            0.017669,           0.0062396,          0.00061568,            0.004885,            0.004885,            0.004885
                 157,            0.026173,            0.015794,           0.0025086,             0.97158,             0.96494,             0.99042,             0.77293,            0.017664,            0.006195,          0.00058479,            0.004852,            0.004852,            0.004852
                 158,            0.025453,            0.015712,           0.0022317,             0.97392,             0.96426,             0.99098,             0.76942,            0.017855,           0.0061652,          0.00051738,            0.004819,            0.004819,            0.004819
                 159,            0.025415,            0.015008,           0.0028507,             0.96707,             0.96224,             0.99081,             0.76315,            0.018121,           0.0060927,          0.00052092,            0.004786,            0.004786,            0.004786
                 160,            0.025786,            0.015625,           0.0027527,             0.95827,             0.95907,             0.98796,                0.76,            0.019008,           0.0063574,          0.00051727,            0.004753,            0.004753,            0.004753
                 161,            0.025361,            0.015264,           0.0021416,             0.96957,               0.965,             0.99145,             0.77248,            0.018209,           0.0061824,          0.00047707,             0.00472,             0.00472,             0.00472
                 162,            0.025559,            0.015131,           0.0024107,             0.97905,             0.96688,             0.99117,             0.77143,            0.018061,           0.0061606,          0.00056377,            0.004687,            0.004687,            0.004687
