               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  43,            0.036625,             0.02163,           0.0050852,             0.47181,             0.47024,             0.44145,             0.22745,            0.045459,            0.020496,            0.013436,            0.007228,            0.007228,            0.007228
                  44,            0.037204,            0.022075,           0.0058848,             0.46485,             0.45835,             0.47621,             0.25786,            0.043248,            0.019736,            0.012882,            0.007162,            0.007162,            0.007162
                  45,            0.036056,            0.021718,           0.0050147,             0.46154,             0.46527,             0.45061,             0.24223,            0.041627,            0.018652,             0.01719,            0.007096,            0.007096,            0.007096
                  46,            0.036494,            0.021778,           0.0061524,             0.55456,             0.42618,             0.45149,             0.24443,            0.045154,            0.019883,            0.015078,             0.00703,             0.00703,             0.00703
                  47,            0.036158,            0.020682,           0.0052032,             0.42274,             0.45664,             0.42743,             0.22415,            0.046849,            0.020669,            0.014901,            0.006964,            0.006964,            0.006964
                  48,            0.036061,            0.021722,           0.0052847,             0.48436,             0.42358,             0.42057,             0.23255,            0.044896,            0.020616,            0.021716,            0.006898,            0.006898,            0.006898
                  49,            0.035887,            0.021407,           0.0045035,             0.51075,             0.44278,             0.43929,             0.22593,            0.043649,            0.020529,            0.015598,            0.006832,            0.006832,            0.006832
                  50,            0.035337,            0.020877,           0.0053154,             0.65359,              0.3436,             0.42424,             0.23517,            0.043909,            0.020362,             0.01874,            0.006766,            0.006766,            0.006766
                  51,            0.035083,            0.020503,           0.0048586,             0.57275,             0.41924,             0.47118,             0.26552,            0.041088,            0.019657,            0.015054,              0.0067,              0.0067,              0.0067
                  52,            0.034862,            0.021547,           0.0046021,             0.55179,             0.52598,             0.50597,              0.2784,            0.039793,            0.018503,             0.01064,            0.006634,            0.006634,            0.006634
                  53,            0.034557,            0.020887,           0.0048695,             0.56194,             0.46364,             0.48904,             0.27608,            0.039275,             0.01971,            0.014098,            0.006568,            0.006568,            0.006568
                  54,            0.034245,             0.02109,           0.0046638,             0.60274,             0.44259,             0.49318,                0.27,            0.042599,            0.019837,            0.011763,            0.006502,            0.006502,            0.006502
                  55,            0.034808,            0.020646,           0.0046422,             0.50216,             0.43218,             0.42386,             0.22028,            0.046821,            0.022748,            0.013353,            0.006436,            0.006436,            0.006436
                  56,            0.034521,            0.019644,           0.0045787,             0.57651,             0.42708,             0.46639,             0.25128,            0.041537,             0.02023,            0.012516,             0.00637,             0.00637,             0.00637
                  57,            0.034764,            0.020613,           0.0050497,             0.56923,             0.44071,               0.483,             0.26774,             0.04207,            0.020085,             0.01395,            0.006304,            0.006304,            0.006304
                  58,            0.034253,            0.019899,           0.0050847,             0.50258,             0.48966,             0.48869,             0.25438,            0.041865,             0.01943,             0.01426,            0.006238,            0.006238,            0.006238
                  59,            0.033928,            0.020481,             0.00482,             0.55142,             0.42514,             0.42269,             0.21767,            0.044923,            0.021327,            0.017445,            0.006172,            0.006172,            0.006172
                  60,            0.033224,            0.020067,           0.0040953,             0.47862,              0.4455,             0.43873,             0.22868,            0.046984,            0.021767,            0.014362,            0.006106,            0.006106,            0.006106
                  61,            0.033131,            0.019775,             0.00429,             0.58174,             0.39181,             0.39352,             0.19674,            0.045807,            0.022746,            0.011508,             0.00604,             0.00604,             0.00604
                  62,            0.032997,            0.019974,           0.0040244,              0.5432,             0.43894,             0.46332,             0.25025,            0.043253,            0.021647,            0.012417,            0.005974,            0.005974,            0.005974
                  63,            0.032636,            0.019304,           0.0040134,             0.48095,              0.4854,             0.45983,             0.24724,            0.043756,            0.021669,            0.014687,            0.005908,            0.005908,            0.005908
                  64,            0.032094,            0.019833,           0.0040999,             0.44935,             0.55437,             0.48264,             0.25029,            0.040089,            0.020314,            0.013474,            0.005842,            0.005842,            0.005842
                  65,            0.032554,            0.019401,           0.0038902,             0.54333,             0.53728,             0.52265,             0.28414,            0.040424,            0.020246,             0.01218,            0.005776,            0.005776,            0.005776
                  66,            0.032151,            0.019139,            0.003444,             0.59864,             0.44108,             0.47537,             0.25898,            0.042159,            0.020868,            0.012955,             0.00571,             0.00571,             0.00571
                  67,            0.032424,            0.019609,           0.0038833,              0.5776,             0.49398,             0.49922,             0.27951,            0.042726,            0.019814,            0.014674,            0.005644,            0.005644,            0.005644
                  68,            0.031859,            0.019295,           0.0041394,             0.57574,             0.48067,             0.48844,             0.26825,            0.043029,            0.021275,            0.012316,            0.005578,            0.005578,            0.005578
                  69,            0.031974,            0.018818,           0.0041553,             0.65444,             0.40348,             0.43868,             0.24797,            0.045798,            0.021402,            0.011703,            0.005512,            0.005512,            0.005512
                  70,            0.031801,            0.018006,           0.0037711,             0.53866,             0.45109,             0.46674,             0.25227,            0.040619,            0.022468,            0.014163,            0.005446,            0.005446,            0.005446
                  71,            0.031444,            0.019226,           0.0037358,             0.55557,             0.43373,             0.44934,             0.23847,            0.043351,            0.022572,            0.012194,             0.00538,             0.00538,             0.00538
                  72,            0.031838,              0.0189,           0.0042349,             0.45224,             0.45028,             0.44637,             0.22882,            0.042674,            0.023608,            0.012919,            0.005314,            0.005314,            0.005314
                  73,            0.031202,            0.018387,           0.0039857,             0.48198,             0.45463,             0.43042,             0.22713,            0.044164,            0.022363,            0.011201,            0.005248,            0.005248,            0.005248
                  74,            0.030505,            0.018624,           0.0030819,             0.48805,              0.4676,             0.44629,             0.23899,            0.044369,            0.022153,             0.01235,            0.005182,            0.005182,            0.005182
                  75,            0.030649,            0.018202,           0.0035588,             0.53646,             0.48511,              0.4924,              0.2683,            0.041722,            0.021506,           0.0091939,            0.005116,            0.005116,            0.005116
                  76,            0.030569,            0.018133,           0.0029681,             0.50187,             0.52411,             0.47618,             0.24572,            0.041398,            0.021513,            0.011391,             0.00505,             0.00505,             0.00505
                  77,            0.030954,            0.018323,           0.0032719,             0.59913,             0.44768,             0.49472,              0.2891,             0.04242,            0.021035,             0.01148,            0.004984,            0.004984,            0.004984
                  78,            0.030722,            0.018073,           0.0033506,              0.5592,              0.4169,             0.46869,             0.26222,            0.041991,             0.02227,            0.014208,            0.004918,            0.004918,            0.004918
                  79,            0.030051,             0.01799,           0.0034411,             0.51063,              0.5541,             0.49918,             0.28445,            0.042469,            0.022072,            0.011952,            0.004852,            0.004852,            0.004852
                  80,            0.029954,             0.01774,           0.0033482,             0.49166,             0.47103,              0.4597,             0.25766,            0.044206,             0.02307,            0.012028,            0.004786,            0.004786,            0.004786
                  81,            0.030406,            0.018143,           0.0032875,             0.60587,             0.39312,             0.43621,             0.25246,            0.042318,            0.021875,            0.013075,             0.00472,             0.00472,             0.00472
                  82,            0.029871,            0.018122,           0.0033573,             0.54582,             0.45937,             0.45379,             0.24976,            0.040549,            0.021145,            0.012803,            0.004654,            0.004654,            0.004654
                  83,            0.029566,            0.017378,           0.0036061,             0.54222,             0.47913,             0.46986,             0.25421,            0.040474,            0.022178,            0.013369,            0.004588,            0.004588,            0.004588
                  84,            0.028984,            0.017831,           0.0029864,             0.55398,             0.44802,             0.47783,             0.26368,            0.042059,            0.022549,            0.011759,            0.004522,            0.004522,            0.004522
                  85,            0.029357,            0.017408,           0.0030853,             0.56184,             0.47481,             0.47984,             0.27235,            0.043513,            0.022145,            0.013779,            0.004456,            0.004456,            0.004456
                  86,             0.02934,            0.017305,           0.0027941,             0.53357,             0.44954,             0.47487,             0.27068,            0.040495,            0.021503,            0.014479,             0.00439,             0.00439,             0.00439
                  87,            0.028712,            0.017246,           0.0028493,             0.56785,             0.46012,             0.46732,             0.27161,            0.041219,             0.02181,            0.014619,            0.004324,            0.004324,            0.004324
                  88,             0.02869,             0.01731,           0.0034949,             0.58933,             0.38456,              0.4175,             0.22755,            0.043535,            0.022452,            0.016297,            0.004258,            0.004258,            0.004258
                  89,            0.028905,            0.017238,           0.0032129,             0.56507,             0.44432,             0.47313,             0.26031,            0.042625,            0.022214,            0.015465,            0.004192,            0.004192,            0.004192
                  90,            0.028163,            0.016992,           0.0029128,             0.54209,             0.45609,             0.46926,             0.25789,            0.043601,             0.02345,            0.010305,            0.004126,            0.004126,            0.004126
                  91,            0.028132,            0.016695,           0.0029525,             0.50681,             0.50295,             0.47346,             0.26408,            0.043425,            0.024473,            0.011527,             0.00406,             0.00406,             0.00406
                  92,            0.028293,            0.017282,           0.0031408,             0.52199,             0.46673,             0.48339,             0.26792,            0.041913,            0.022264,            0.012274,            0.003994,            0.003994,            0.003994
                  93,            0.027224,             0.01659,           0.0027752,              0.6555,             0.44167,             0.49319,             0.28393,             0.04303,            0.022065,             0.01166,            0.003928,            0.003928,            0.003928
                  94,            0.028076,            0.017176,           0.0031814,             0.54503,              0.4858,             0.46969,             0.26614,            0.041579,            0.022989,             0.01362,            0.003862,            0.003862,            0.003862
                  95,            0.027075,            0.017095,            0.002748,             0.58745,             0.45252,              0.4891,             0.27407,            0.040753,            0.022008,            0.011705,            0.003796,            0.003796,            0.003796
                  96,             0.02792,            0.016281,           0.0029516,             0.53108,             0.45332,              0.4556,             0.24659,            0.042146,            0.023047,            0.012843,             0.00373,             0.00373,             0.00373
                  97,            0.027668,            0.016865,           0.0027458,             0.54342,             0.49945,              0.4756,             0.26422,            0.041124,             0.02281,            0.013226,            0.003664,            0.003664,            0.003664
                  98,             0.02756,            0.016423,           0.0026139,             0.53964,             0.49915,             0.49391,             0.28247,            0.041725,            0.022483,            0.012415,            0.003598,            0.003598,            0.003598
                  99,            0.027189,            0.016438,           0.0028493,             0.64114,             0.42795,              0.4868,             0.26571,            0.041503,            0.023423,            0.013294,            0.003532,            0.003532,            0.003532
                 100,            0.026353,            0.016185,           0.0026161,             0.52593,             0.53885,             0.50718,             0.28315,            0.040227,            0.021857,            0.012755,            0.003466,            0.003466,            0.003466
                 101,            0.027302,            0.016365,            0.002936,             0.53769,             0.50498,              0.4817,             0.26864,            0.040266,            0.023244,            0.013414,              0.0034,              0.0034,              0.0034
                 102,            0.026787,            0.016054,           0.0023951,             0.55473,             0.52203,             0.49536,             0.27932,            0.040966,            0.023115,            0.013609,            0.003334,            0.003334,            0.003334
                 103,            0.026855,            0.016245,           0.0028271,             0.48522,             0.56645,             0.49173,             0.28009,            0.041712,            0.023113,            0.013677,            0.003268,            0.003268,            0.003268
                 104,            0.025611,            0.016199,           0.0022688,             0.61455,              0.4371,             0.47032,             0.24933,            0.041376,            0.023225,            0.014099,            0.003202,            0.003202,            0.003202
                 105,            0.025915,            0.016482,           0.0025081,             0.62265,             0.45294,             0.50099,             0.27464,            0.040816,            0.023539,            0.014697,            0.003136,            0.003136,            0.003136
                 106,              0.0263,            0.016107,           0.0024792,             0.60343,             0.40974,             0.48229,             0.28275,            0.040962,            0.023565,            0.014503,             0.00307,             0.00307,             0.00307
                 107,            0.025584,            0.016282,           0.0028743,             0.54755,             0.40824,             0.46264,             0.25509,            0.042292,            0.023662,            0.017399,            0.003004,            0.003004,            0.003004
                 108,            0.025198,            0.016151,           0.0024174,             0.54048,             0.50475,             0.51089,             0.29032,            0.039676,            0.022226,            0.011334,            0.002938,            0.002938,            0.002938
                 109,            0.025134,            0.015847,             0.00238,             0.61631,             0.45361,             0.47669,             0.27299,            0.042013,            0.023664,            0.012494,            0.002872,            0.002872,            0.002872
                 110,            0.025113,            0.015665,           0.0022713,             0.67951,             0.44046,             0.50541,             0.28339,             0.04173,             0.02506,            0.012139,            0.002806,            0.002806,            0.002806
                 111,            0.025118,            0.015258,           0.0021379,              0.6028,             0.47377,              0.4885,             0.26842,            0.043263,            0.025125,            0.011653,             0.00274,             0.00274,             0.00274
                 112,             0.02483,            0.015655,           0.0020231,             0.62695,             0.45848,             0.47716,             0.26372,            0.043288,            0.024138,            0.014006,            0.002674,            0.002674,            0.002674
                 113,            0.025453,            0.015686,            0.002592,             0.60503,             0.42922,             0.44566,              0.2449,            0.045271,            0.026864,            0.013417,            0.002608,            0.002608,            0.002608
                 114,            0.025106,            0.015665,           0.0022557,             0.62922,             0.44069,             0.47245,             0.26279,            0.043731,            0.024717,            0.014073,            0.002542,            0.002542,            0.002542
                 115,             0.02457,            0.015186,           0.0021619,             0.55803,             0.44079,             0.45587,             0.25561,            0.041613,             0.02574,            0.012979,            0.002476,            0.002476,            0.002476
                 116,            0.024837,            0.015664,            0.001847,             0.58772,             0.43303,             0.47133,              0.2553,            0.043891,            0.024791,            0.015448,             0.00241,             0.00241,             0.00241
                 117,            0.024853,             0.01573,           0.0022658,             0.57421,             0.50587,             0.50576,             0.28515,            0.042709,            0.023686,            0.013715,            0.002344,            0.002344,            0.002344
                 118,            0.024699,            0.015265,           0.0020381,             0.51837,             0.49476,             0.48579,             0.28023,            0.043498,             0.02367,            0.014784,            0.002278,            0.002278,            0.002278
                 119,            0.024336,            0.014831,           0.0023351,             0.57705,             0.46523,             0.48123,             0.26599,             0.04386,            0.023965,            0.013916,            0.002212,            0.002212,            0.002212
                 120,            0.024386,            0.014279,           0.0020281,             0.58621,             0.44615,             0.46588,             0.26313,            0.045033,            0.024219,              0.0133,            0.002146,            0.002146,            0.002146
                 121,            0.024223,             0.01489,           0.0024527,               0.574,             0.43078,             0.47035,             0.26187,            0.044136,            0.025234,            0.013824,             0.00208,             0.00208,             0.00208
                 122,            0.023946,            0.014934,           0.0020167,             0.52349,             0.47608,             0.47109,             0.26031,            0.044213,            0.025527,            0.013508,            0.002014,            0.002014,            0.002014
                 123,            0.023495,            0.014513,           0.0019271,             0.64111,             0.40555,             0.48136,              0.2673,            0.042975,            0.025286,            0.013456,            0.001948,            0.001948,            0.001948
                 124,            0.023957,            0.014948,           0.0018939,             0.58433,              0.4154,             0.47152,             0.25256,            0.043693,            0.025571,            0.012438,            0.001882,            0.001882,            0.001882
                 125,            0.024454,            0.015057,           0.0024808,             0.54251,             0.42687,             0.44815,             0.25739,            0.043274,             0.02491,            0.013624,            0.001816,            0.001816,            0.001816
                 126,            0.022988,            0.014753,            0.001914,             0.61722,             0.45952,             0.43991,             0.24768,            0.043433,            0.024922,            0.012583,             0.00175,             0.00175,             0.00175
                 127,            0.022977,            0.014719,           0.0021827,             0.65302,             0.45341,             0.48967,             0.27235,            0.042836,            0.024232,            0.012949,            0.001684,            0.001684,            0.001684
                 128,            0.022874,            0.014925,           0.0022332,             0.56299,             0.43032,             0.45922,             0.25549,            0.043704,            0.025634,             0.01393,            0.001618,            0.001618,            0.001618
                 129,            0.023012,             0.01435,            0.002262,             0.55881,             0.41469,             0.43349,             0.24649,            0.043775,            0.025468,            0.014109,            0.001552,            0.001552,            0.001552
                 130,            0.023053,            0.014116,           0.0023589,             0.56915,              0.4487,             0.45364,              0.2574,            0.044067,            0.026591,            0.014764,            0.001486,            0.001486,            0.001486
                 131,            0.022881,             0.01415,           0.0020245,             0.61932,             0.41134,             0.46446,             0.25967,            0.044345,            0.025538,            0.014319,             0.00142,             0.00142,             0.00142
                 132,            0.022572,            0.014262,           0.0016749,             0.57135,              0.4576,             0.47051,             0.25616,            0.046647,            0.026014,            0.014703,            0.001354,            0.001354,            0.001354
                 133,            0.023467,             0.01431,           0.0019019,             0.53695,             0.44354,             0.46984,               0.261,            0.044469,            0.025703,            0.013929,            0.001288,            0.001288,            0.001288
                 134,            0.022683,            0.014485,           0.0017728,             0.50356,             0.49467,             0.46602,             0.27009,            0.043734,            0.026475,            0.014018,            0.001222,            0.001222,            0.001222
                 135,            0.022584,            0.014424,           0.0019356,             0.54889,             0.43168,             0.44837,             0.24482,            0.043676,             0.02668,            0.014079,            0.001156,            0.001156,            0.001156
                 136,            0.021957,            0.013983,           0.0018109,             0.54508,              0.4228,             0.46018,             0.25196,            0.044813,            0.026466,            0.014887,             0.00109,             0.00109,             0.00109
                 137,            0.022002,            0.013698,           0.0016894,              0.6101,              0.4498,             0.48212,             0.26297,            0.042825,            0.025911,            0.013048,            0.001024,            0.001024,            0.001024
                 138,            0.022346,            0.013625,           0.0017503,             0.61987,             0.42263,               0.477,             0.26917,             0.04381,            0.025411,            0.014294,            0.000958,            0.000958,            0.000958
                 139,            0.022032,            0.014137,            0.001857,             0.53077,             0.45471,             0.47841,             0.27242,            0.043784,            0.025581,            0.014669,            0.000892,            0.000892,            0.000892
                 140,            0.021123,            0.013493,            0.001746,             0.63932,              0.4405,             0.47997,             0.26892,            0.044122,            0.026383,            0.014766,            0.000826,            0.000826,            0.000826
                 141,            0.022086,            0.013723,           0.0017964,             0.63761,             0.46036,             0.47823,             0.26793,             0.04395,            0.027134,            0.013522,             0.00076,             0.00076,             0.00076
                 142,             0.02195,            0.013383,           0.0019422,             0.62083,             0.46386,             0.47984,             0.26979,            0.044062,            0.026919,            0.013544,            0.000694,            0.000694,            0.000694
                 143,            0.021573,            0.013618,           0.0015282,             0.57361,             0.45356,             0.47877,             0.26794,            0.043933,            0.026522,             0.01337,            0.000628,            0.000628,            0.000628
                 144,            0.021107,             0.01387,           0.0017133,             0.61985,             0.44106,             0.47525,             0.26787,            0.043778,            0.026248,            0.013918,            0.000562,            0.000562,            0.000562
                 145,            0.021311,            0.013389,           0.0015784,             0.63559,             0.44054,              0.4794,             0.26933,            0.042928,             0.02614,             0.01419,            0.000496,            0.000496,            0.000496
                 146,             0.02161,            0.013521,           0.0015231,             0.64534,             0.42554,             0.47673,             0.26846,            0.043017,            0.026132,            0.014222,             0.00043,             0.00043,             0.00043
                 147,            0.021274,            0.013595,            0.001504,             0.63514,             0.41396,             0.46014,             0.25846,            0.043864,            0.026673,            0.014469,            0.000364,            0.000364,            0.000364
                 148,            0.021462,            0.013519,           0.0020162,             0.63553,             0.42862,             0.46206,             0.26008,            0.044082,            0.026501,            0.014248,            0.000298,            0.000298,            0.000298
                 149,            0.020751,            0.013341,           0.0016331,             0.64763,                0.42,             0.45588,             0.25731,            0.044499,            0.026657,            0.014021,            0.000232,            0.000232,            0.000232
