               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.043638,            0.014772,           0.0051048,              0.5037,               0.134,             0.17674,            0.074936,            0.067633,            0.020986,            0.044806,            0.008845,            0.008845,            0.008845
                  37,            0.045443,            0.013767,           0.0052503,             0.42318,             0.19642,             0.19405,            0.085637,            0.058294,            0.019136,             0.04334,            0.008812,            0.008812,            0.008812
                  38,             0.04303,             0.01345,           0.0047963,             0.39845,             0.21378,             0.17581,            0.075668,            0.058551,            0.017966,            0.041326,            0.008779,            0.008779,            0.008779
                  39,            0.044254,            0.013957,           0.0053094,             0.45144,             0.22253,             0.19399,            0.081764,            0.056794,            0.019425,            0.044869,            0.008746,            0.008746,            0.008746
                  40,            0.041793,            0.013477,           0.0048499,              0.4557,             0.20188,             0.19698,            0.088822,            0.057644,             0.01885,            0.046395,            0.008713,            0.008713,            0.008713
                  41,            0.042584,            0.014088,           0.0054979,             0.43193,             0.19379,             0.17537,            0.076166,            0.059505,            0.018954,            0.046151,             0.00868,             0.00868,             0.00868
                  42,            0.040761,            0.013358,           0.0042195,             0.43398,             0.21612,             0.17969,            0.073515,            0.060872,            0.018201,            0.043142,            0.008647,            0.008647,            0.008647
                  43,            0.041721,            0.013034,           0.0043396,             0.41209,             0.22375,             0.21208,            0.088486,             0.06093,            0.018269,             0.04209,            0.008614,            0.008614,            0.008614
                  44,            0.040086,            0.012683,           0.0040416,             0.39228,              0.2843,              0.2521,             0.10936,            0.060591,            0.017299,            0.035026,            0.008581,            0.008581,            0.008581
                  45,            0.040694,            0.013475,           0.0040294,              0.2774,             0.26411,             0.22155,            0.095193,            0.061143,            0.018432,            0.035627,            0.008548,            0.008548,            0.008548
                  46,            0.040301,             0.01346,           0.0040719,             0.33369,             0.22512,             0.21622,            0.097398,            0.063651,            0.021408,            0.038741,            0.008515,            0.008515,            0.008515
                  47,            0.040576,            0.012753,           0.0032591,             0.34701,             0.27078,             0.22095,             0.10188,            0.062259,            0.018956,            0.036945,            0.008482,            0.008482,            0.008482
                  48,            0.039493,             0.01328,           0.0040741,              0.3687,             0.27167,             0.23109,             0.10902,            0.060672,             0.01931,            0.037132,            0.008449,            0.008449,            0.008449
                  49,            0.040222,            0.012296,           0.0045145,             0.39311,             0.28355,             0.26042,             0.11443,            0.058027,            0.018224,            0.035822,            0.008416,            0.008416,            0.008416
                  50,            0.039604,            0.012826,           0.0038803,             0.28728,             0.24538,             0.19774,            0.072552,            0.062686,            0.017831,            0.029918,            0.008383,            0.008383,            0.008383
                  51,             0.03931,            0.012027,           0.0040243,             0.40084,             0.29933,             0.24182,            0.094727,            0.058954,            0.018252,            0.031442,             0.00835,             0.00835,             0.00835
                  52,            0.038169,            0.012851,           0.0035681,             0.36263,             0.28528,             0.24698,             0.10922,            0.056827,            0.018288,            0.037392,            0.008317,            0.008317,            0.008317
                  53,             0.04019,            0.012733,           0.0039687,             0.49778,             0.28339,             0.26279,             0.11332,            0.057547,            0.017849,            0.032401,            0.008284,            0.008284,            0.008284
                  54,            0.039583,            0.012491,           0.0034318,             0.36361,             0.33033,             0.27293,             0.11258,            0.054848,             0.01859,            0.030723,            0.008251,            0.008251,            0.008251
                  55,            0.037299,            0.012699,           0.0034085,             0.46519,              0.2557,             0.24532,             0.11018,            0.057126,            0.018757,            0.027804,            0.008218,            0.008218,            0.008218
                  56,            0.037618,            0.012321,           0.0035813,             0.35743,             0.28014,             0.23537,            0.095114,            0.057835,            0.018082,            0.028009,            0.008185,            0.008185,            0.008185
                  57,            0.037648,             0.01224,            0.002936,             0.33835,             0.20351,             0.20561,            0.094673,            0.059762,            0.019249,            0.030786,            0.008152,            0.008152,            0.008152
                  58,            0.037573,            0.011909,           0.0032426,             0.25589,             0.23614,             0.20384,            0.085547,            0.059235,            0.020594,            0.030259,            0.008119,            0.008119,            0.008119
                  59,            0.036724,            0.012661,           0.0031144,              0.3697,             0.25153,             0.23116,             0.11181,            0.057775,             0.01931,            0.029186,            0.008086,            0.008086,            0.008086
                  60,            0.036444,            0.012493,           0.0026161,             0.42555,             0.24934,             0.21118,             0.09163,            0.060695,            0.017615,            0.031325,            0.008053,            0.008053,            0.008053
                  61,            0.036644,            0.012217,           0.0032403,             0.30486,             0.23962,             0.19361,            0.088325,            0.058851,            0.019406,            0.029088,             0.00802,             0.00802,             0.00802
                  62,            0.036347,            0.011965,           0.0025657,             0.41509,             0.28788,             0.22915,             0.10974,            0.057198,             0.01913,            0.029021,            0.007987,            0.007987,            0.007987
                  63,            0.036448,            0.012058,           0.0026044,             0.42516,             0.27286,             0.24758,             0.11325,            0.056956,            0.019257,            0.032335,            0.007954,            0.007954,            0.007954
                  64,            0.036485,            0.011339,           0.0027818,             0.34535,             0.28755,             0.25309,             0.10766,            0.058615,            0.017777,            0.030051,            0.007921,            0.007921,            0.007921
                  65,            0.035532,            0.011269,           0.0033765,             0.42114,             0.24863,             0.24731,             0.11515,            0.055852,            0.018459,            0.030497,            0.007888,            0.007888,            0.007888
                  66,            0.035057,            0.012219,           0.0028119,             0.34946,             0.26617,             0.21827,             0.10101,             0.05746,            0.017954,            0.033305,            0.007855,            0.007855,            0.007855
                  67,            0.034899,            0.011009,           0.0026505,             0.43387,             0.26353,             0.25747,             0.11684,            0.054946,            0.017956,            0.031798,            0.007822,            0.007822,            0.007822
                  68,            0.035238,            0.010911,           0.0028673,             0.30867,             0.25807,             0.20588,            0.096689,            0.056579,            0.019265,             0.03219,            0.007789,            0.007789,            0.007789
                  69,            0.035383,            0.011398,           0.0023774,             0.27221,              0.2815,              0.2188,             0.10002,            0.054981,            0.019667,              0.0292,            0.007756,            0.007756,            0.007756
                  70,            0.034335,             0.01111,           0.0024636,             0.32229,               0.264,             0.21201,            0.083782,            0.060144,            0.020507,            0.028768,            0.007723,            0.007723,            0.007723
                  71,            0.034648,            0.011053,           0.0026525,             0.35041,              0.2845,             0.24429,            0.097986,            0.057426,            0.018574,            0.029386,             0.00769,             0.00769,             0.00769
                  72,            0.034557,            0.012596,           0.0029768,             0.37381,              0.2813,             0.24996,             0.10206,             0.05528,            0.017567,             0.02811,            0.007657,            0.007657,            0.007657
                  73,            0.033899,            0.011967,           0.0025379,             0.34806,             0.23713,             0.22451,            0.093591,             0.05379,            0.020382,            0.027794,            0.007624,            0.007624,            0.007624
                  74,             0.03328,            0.010989,           0.0027994,              0.2769,                0.27,             0.20004,            0.089192,            0.058241,            0.020918,            0.032623,            0.007591,            0.007591,            0.007591
                  75,            0.033532,             0.01139,           0.0022985,             0.23993,             0.16305,             0.15803,            0.069068,            0.058889,            0.025592,            0.033514,            0.007558,            0.007558,            0.007558
                  76,             0.03388,            0.011553,           0.0029582,             0.33865,             0.23809,             0.21291,            0.096838,            0.056098,            0.022592,            0.034182,            0.007525,            0.007525,            0.007525
                  77,            0.034242,            0.011875,           0.0026079,             0.30956,             0.20168,             0.19301,            0.087624,            0.061236,            0.020318,            0.032826,            0.007492,            0.007492,            0.007492
                  78,            0.032574,            0.011151,           0.0024412,             0.33129,             0.23892,             0.23017,             0.10219,            0.057921,            0.020396,            0.031633,            0.007459,            0.007459,            0.007459
                  79,            0.034225,            0.010319,           0.0023306,              0.4282,             0.23855,               0.239,             0.10854,            0.057208,            0.019086,            0.034006,            0.007426,            0.007426,            0.007426
                  80,            0.032901,            0.010875,           0.0025894,             0.32628,             0.23661,              0.2192,            0.099716,            0.059623,            0.019501,            0.034262,            0.007393,            0.007393,            0.007393
                  81,            0.032635,            0.010813,           0.0025175,             0.32746,             0.26456,             0.22111,            0.094902,            0.060708,            0.020493,            0.031326,             0.00736,             0.00736,             0.00736
                  82,            0.033432,            0.011241,           0.0023634,             0.40839,             0.24388,             0.24706,              0.1142,            0.059071,            0.019768,            0.028079,            0.007327,            0.007327,            0.007327
                  83,            0.032692,            0.011181,           0.0024009,              0.3048,             0.27679,             0.23806,             0.10819,            0.058703,            0.019639,            0.029638,            0.007294,            0.007294,            0.007294
                  84,            0.031966,            0.010773,           0.0023352,              0.4044,              0.2542,             0.24684,             0.11642,            0.056312,            0.018173,            0.030098,            0.007261,            0.007261,            0.007261
                  85,            0.032973,            0.011255,           0.0023979,             0.46869,             0.28522,             0.27107,             0.12867,            0.056397,            0.018257,            0.033608,            0.007228,            0.007228,            0.007228
                  86,            0.032205,            0.010498,           0.0026075,             0.44627,             0.28853,             0.25265,             0.11543,            0.057592,            0.019585,            0.036767,            0.007195,            0.007195,            0.007195
                  87,            0.031808,            0.010032,           0.0021374,             0.36823,             0.30513,             0.24336,             0.11138,            0.057618,            0.019206,            0.036694,            0.007162,            0.007162,            0.007162
                  88,            0.032073,            0.010945,           0.0019881,             0.44705,              0.2518,             0.23236,             0.11177,            0.059283,            0.021297,            0.036557,            0.007129,            0.007129,            0.007129
                  89,            0.031763,             0.01073,            0.002453,             0.39736,             0.30186,             0.25809,             0.12902,            0.056982,            0.020631,            0.029528,            0.007096,            0.007096,            0.007096
                  90,            0.031759,            0.010774,           0.0022563,             0.48674,             0.26724,             0.25031,              0.1251,             0.05916,            0.021165,            0.037387,            0.007063,            0.007063,            0.007063
                  91,            0.031145,            0.010823,           0.0021525,             0.36992,             0.26469,             0.22241,              0.1001,            0.057166,            0.020373,            0.034677,             0.00703,             0.00703,             0.00703
                  92,            0.031294,            0.010211,           0.0019466,             0.34844,             0.26897,             0.23996,             0.11326,            0.055763,            0.019923,            0.034434,            0.006997,            0.006997,            0.006997
                  93,            0.030706,            0.010454,            0.002005,             0.39489,             0.24419,             0.25523,              0.1194,            0.054023,            0.019237,            0.031666,            0.006964,            0.006964,            0.006964
                  94,            0.031704,            0.010712,           0.0018666,             0.43146,             0.21364,             0.23732,             0.11974,            0.053701,            0.019627,            0.030012,            0.006931,            0.006931,            0.006931
                  95,            0.031623,            0.011022,           0.0020072,             0.40454,             0.21357,             0.24098,             0.11914,             0.05675,            0.019992,            0.028403,            0.006898,            0.006898,            0.006898
                  96,            0.030705,            0.010434,           0.0017944,             0.34219,               0.266,              0.2518,             0.11495,            0.056119,            0.020945,            0.031568,            0.006865,            0.006865,            0.006865
                  97,            0.030159,             0.01025,           0.0019306,             0.34388,             0.26687,             0.22916,             0.10591,            0.058552,             0.02022,            0.032392,            0.006832,            0.006832,            0.006832
                  98,             0.03089,           0.0099476,           0.0021879,              0.2981,             0.22305,             0.20269,            0.092313,            0.059591,            0.021679,            0.036451,            0.006799,            0.006799,            0.006799
                  99,            0.030236,            0.010382,           0.0022048,             0.64264,             0.17895,             0.21252,            0.095103,            0.058874,            0.023389,            0.040476,            0.006766,            0.006766,            0.006766
                 100,            0.030333,            0.010941,           0.0020501,             0.41808,             0.21742,              0.2241,             0.10159,            0.058579,            0.021193,            0.042002,            0.006733,            0.006733,            0.006733
                 101,            0.030349,            0.010046,           0.0015239,             0.34071,             0.24413,             0.20945,              0.0955,            0.056388,            0.022274,            0.040956,              0.0067,              0.0067,              0.0067
                 102,            0.030265,            0.010569,           0.0016885,             0.41774,             0.25785,             0.24485,             0.10869,            0.053955,            0.020567,            0.036608,            0.006667,            0.006667,            0.006667
                 103,            0.029609,           0.0093183,           0.0019106,             0.45934,             0.25067,             0.23888,             0.10997,            0.057217,            0.020299,            0.033038,            0.006634,            0.006634,            0.006634
                 104,            0.029347,           0.0099402,           0.0020245,             0.43088,             0.27231,             0.25654,             0.11837,            0.055967,            0.020778,            0.032984,            0.006601,            0.006601,            0.006601
                 105,            0.029242,            0.010262,           0.0021083,             0.47067,              0.2688,             0.25785,             0.12211,             0.05629,            0.021966,            0.032421,            0.006568,            0.006568,            0.006568
                 106,            0.029206,           0.0095159,            0.001792,             0.47974,             0.24297,             0.25563,             0.12308,              0.0549,            0.020405,            0.028872,            0.006535,            0.006535,            0.006535
                 107,             0.02957,              0.0102,             0.00228,             0.50204,              0.2125,              0.2361,             0.11326,            0.054268,             0.02245,             0.02752,            0.006502,            0.006502,            0.006502
                 108,            0.028686,           0.0096062,           0.0017979,             0.43686,             0.28897,             0.28221,             0.13696,            0.053192,            0.020603,            0.031411,            0.006469,            0.006469,            0.006469
                 109,            0.029411,           0.0097882,           0.0015866,             0.41355,             0.25727,             0.24741,              0.1203,            0.055459,            0.021315,            0.037105,            0.006436,            0.006436,            0.006436
                 110,            0.028768,             0.01015,            0.001851,             0.35091,             0.24641,             0.23691,             0.11608,            0.057304,            0.022033,            0.036844,            0.006403,            0.006403,            0.006403
                 111,            0.028522,           0.0097307,           0.0018769,             0.40616,             0.26762,             0.25555,             0.11919,            0.054812,            0.020728,            0.037607,             0.00637,             0.00637,             0.00637
                 112,            0.028729,           0.0095697,           0.0016565,             0.25672,             0.21791,             0.18029,            0.084693,            0.059582,             0.02257,            0.040751,            0.006337,            0.006337,            0.006337
                 113,            0.029548,           0.0099583,           0.0017495,             0.38233,             0.28903,             0.23986,             0.10784,            0.056027,            0.021127,            0.037149,            0.006304,            0.006304,            0.006304
                 114,            0.027885,            0.009807,           0.0017534,             0.35029,             0.27575,             0.23022,             0.10838,             0.05328,            0.021538,             0.03423,            0.006271,            0.006271,            0.006271
                 115,            0.028936,           0.0098561,           0.0016929,             0.36622,             0.25136,             0.23534,             0.11534,            0.056654,            0.022296,            0.034015,            0.006238,            0.006238,            0.006238
                 116,            0.027715,           0.0097786,           0.0018239,             0.33761,             0.24472,             0.22996,             0.11235,            0.057521,             0.02219,            0.032028,            0.006205,            0.006205,            0.006205
                 117,            0.027118,           0.0093371,            0.001621,             0.36748,             0.23063,              0.2169,            0.097102,            0.058929,            0.021671,            0.035441,            0.006172,            0.006172,            0.006172
                 118,            0.028169,           0.0096504,           0.0015297,             0.45787,             0.26604,             0.25887,             0.12143,            0.057188,            0.020958,            0.039073,            0.006139,            0.006139,            0.006139
                 119,            0.027812,           0.0095937,           0.0017854,             0.40443,             0.25278,             0.25367,             0.12315,            0.058459,            0.021818,            0.041369,            0.006106,            0.006106,            0.006106
                 120,            0.027567,            0.009561,           0.0018257,             0.34177,             0.27904,             0.24046,             0.11289,            0.057948,            0.021766,            0.039801,            0.006073,            0.006073,            0.006073
                 121,            0.028221,           0.0091178,            0.002121,             0.27228,             0.21345,             0.19726,            0.096561,            0.060609,            0.023824,            0.042435,             0.00604,             0.00604,             0.00604
                 122,            0.028101,           0.0093892,           0.0017253,             0.42788,             0.28366,             0.25222,             0.12823,             0.05784,            0.020337,             0.03388,            0.006007,            0.006007,            0.006007
                 123,            0.027809,           0.0094634,           0.0015788,             0.35268,             0.28383,              0.2536,             0.12735,            0.058034,            0.020959,            0.031926,            0.005974,            0.005974,            0.005974
                 124,            0.027747,             0.00988,           0.0014311,             0.31675,             0.24138,             0.22612,             0.11006,            0.058582,            0.021318,            0.037446,            0.005941,            0.005941,            0.005941
                 125,            0.027279,           0.0096828,           0.0016701,             0.41185,             0.27612,             0.25626,             0.11831,            0.057443,             0.02001,            0.031229,            0.005908,            0.005908,            0.005908
                 126,            0.027022,           0.0093451,           0.0016694,             0.48433,             0.26068,             0.26761,             0.13526,            0.057349,            0.020764,            0.027976,            0.005875,            0.005875,            0.005875
                 127,            0.027586,            0.010368,            0.001671,             0.43746,              0.2851,             0.25952,             0.12735,            0.057071,            0.021359,            0.030108,            0.005842,            0.005842,            0.005842
                 128,            0.027362,           0.0091769,           0.0015766,             0.48285,             0.24716,             0.24024,             0.11448,            0.058105,            0.023655,            0.032031,            0.005809,            0.005809,            0.005809
                 129,            0.027467,           0.0092559,           0.0013101,             0.57054,             0.24175,             0.25681,             0.12794,            0.054908,              0.0219,              0.0292,            0.005776,            0.005776,            0.005776
                 130,            0.026903,            0.009154,           0.0013376,             0.57387,             0.26158,             0.27077,             0.12345,             0.05666,            0.021467,            0.032585,            0.005743,            0.005743,            0.005743
                 131,            0.026174,           0.0089772,           0.0016629,             0.47532,             0.27556,             0.27438,             0.12771,            0.057596,            0.021208,             0.03376,             0.00571,             0.00571,             0.00571
                 132,            0.027576,           0.0090597,           0.0014901,             0.47985,             0.24897,              0.2675,             0.13373,            0.055477,            0.021466,            0.034413,            0.005677,            0.005677,            0.005677
                 133,            0.026116,           0.0093347,           0.0014224,              0.3568,             0.26433,             0.26649,             0.13426,            0.056837,            0.022073,            0.032933,            0.005644,            0.005644,            0.005644
                 134,            0.026086,           0.0093821,           0.0014933,             0.30805,             0.28727,             0.25502,             0.11991,             0.05655,            0.021123,            0.033081,            0.005611,            0.005611,            0.005611
                 135,            0.025706,            0.009234,           0.0015201,             0.38122,             0.26144,             0.23141,             0.11145,            0.057083,            0.023396,            0.034925,            0.005578,            0.005578,            0.005578
                 136,            0.025884,           0.0087885,             0.00146,              0.3366,             0.29309,              0.2605,             0.12386,            0.056548,            0.020584,            0.034108,            0.005545,            0.005545,            0.005545
                 137,            0.026065,           0.0093916,           0.0014737,             0.39973,               0.273,             0.26854,             0.12239,            0.056058,            0.020605,            0.031496,            0.005512,            0.005512,            0.005512
                 138,              0.0254,           0.0090067,           0.0012992,             0.42063,             0.28895,             0.27082,             0.12752,            0.055144,            0.021361,            0.030526,            0.005479,            0.005479,            0.005479
                 139,            0.025875,           0.0092196,           0.0012517,             0.38736,             0.27627,             0.26284,             0.12419,            0.055353,            0.020629,            0.029764,            0.005446,            0.005446,            0.005446
                 140,            0.025293,           0.0087182,           0.0011542,              0.3652,              0.3232,             0.26132,             0.12759,            0.055035,            0.019257,            0.024998,            0.005413,            0.005413,            0.005413
                 141,            0.025126,            0.008525,           0.0013236,             0.36784,             0.30204,             0.24287,             0.11567,            0.055745,            0.021879,            0.034009,             0.00538,             0.00538,             0.00538
                 142,            0.025524,           0.0091393,           0.0016479,             0.42543,             0.28653,             0.25567,             0.12615,            0.063106,            0.024373,            0.045909,            0.005347,            0.005347,            0.005347
                 143,            0.024791,           0.0087253,           0.0014083,             0.42685,             0.26429,              0.2429,             0.12079,            0.060415,            0.025123,             0.04291,            0.005314,            0.005314,            0.005314
                 144,            0.024712,           0.0089322,            0.001323,             0.43271,              0.2422,             0.24114,             0.12006,            0.058966,            0.022944,            0.044726,            0.005281,            0.005281,            0.005281
                 145,            0.025415,           0.0093348,           0.0016028,             0.35883,             0.29496,             0.26063,             0.12594,            0.056285,            0.021308,            0.047254,            0.005248,            0.005248,            0.005248
                 146,            0.024948,            0.008786,           0.0011545,             0.40152,             0.25756,              0.2513,             0.12365,            0.058684,            0.024537,            0.045937,            0.005215,            0.005215,            0.005215
                 147,            0.025318,           0.0089314,           0.0014326,             0.37142,             0.25075,             0.23148,              0.1155,              0.0624,            0.023648,            0.047074,            0.005182,            0.005182,            0.005182
                 148,            0.024329,           0.0089354,           0.0013298,             0.36029,             0.30015,             0.25966,             0.13122,            0.058353,            0.021515,            0.040074,            0.005149,            0.005149,            0.005149
                 149,            0.024558,           0.0091979,           0.0013078,             0.46503,             0.30763,             0.28069,             0.14007,            0.058114,            0.020767,             0.03896,            0.005116,            0.005116,            0.005116
                 150,            0.024889,           0.0084835,           0.0013155,             0.43575,             0.25937,             0.26445,             0.12648,            0.056741,            0.021829,            0.040803,            0.005083,            0.005083,            0.005083
                 151,            0.024245,           0.0083706,           0.0013501,             0.39814,             0.24189,             0.24266,             0.12138,            0.057049,            0.022839,            0.040817,             0.00505,             0.00505,             0.00505
                 152,            0.024621,           0.0086264,            0.001185,              0.3658,             0.27938,             0.25875,             0.13356,            0.056047,            0.021994,            0.038988,            0.005017,            0.005017,            0.005017
                 153,            0.023923,           0.0089438,           0.0012895,             0.36502,             0.21843,             0.20927,             0.10561,            0.060581,            0.024159,            0.043377,            0.004984,            0.004984,            0.004984
                 154,            0.023662,           0.0083872,           0.0011769,              0.4058,             0.22515,              0.2252,              0.1159,            0.059271,            0.024721,             0.04199,            0.004951,            0.004951,            0.004951
                 155,            0.024299,           0.0089328,           0.0013206,             0.37609,             0.29023,             0.24474,             0.12333,            0.057029,            0.022757,            0.041221,            0.004918,            0.004918,            0.004918
                 156,            0.024595,           0.0083876,           0.0014831,             0.41482,             0.27262,             0.26675,             0.13509,            0.055706,             0.02233,            0.040742,            0.004885,            0.004885,            0.004885
