               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.029196,           0.0065444,            0.010171,              0.9838,                   1,               0.995,             0.70255,             0.02631,           0.0061363,           0.0068403,            0.007954,            0.007954,            0.007954
                  64,            0.027962,           0.0068393,            0.010472,             0.98407,                   1,               0.995,             0.73571,            0.027527,           0.0061794,           0.0061739,            0.007921,            0.007921,            0.007921
                  65,            0.029917,           0.0069557,           0.0096273,             0.98733,                   1,               0.995,             0.71884,            0.024514,           0.0060495,           0.0059779,            0.007888,            0.007888,            0.007888
                  66,            0.029122,             0.00601,           0.0098977,             0.98139,                   1,               0.995,             0.78609,            0.024121,           0.0060442,           0.0053951,            0.007855,            0.007855,            0.007855
                  67,             0.02843,           0.0069905,           0.0083615,             0.98914,                   1,               0.995,             0.77017,            0.023178,           0.0060401,           0.0046897,            0.007822,            0.007822,            0.007822
                  68,            0.028279,            0.006145,           0.0075984,             0.98271,                   1,               0.995,              0.8226,             0.02412,           0.0059351,           0.0042732,            0.007789,            0.007789,            0.007789
                  69,            0.027629,           0.0074967,           0.0078792,             0.97952,                   1,               0.995,             0.82362,            0.024843,           0.0059685,           0.0042588,            0.007756,            0.007756,            0.007756
                  70,              0.0296,             0.00665,           0.0080378,             0.98064,                   1,               0.995,             0.78046,            0.024777,           0.0059884,           0.0039374,            0.007723,            0.007723,            0.007723
                  71,            0.027533,           0.0069994,           0.0069586,             0.97627,                   1,               0.995,             0.80383,             0.02702,           0.0058615,           0.0036935,             0.00769,             0.00769,             0.00769
                  72,            0.026534,           0.0061433,           0.0072786,             0.98046,                   1,               0.995,             0.72777,             0.02411,           0.0059041,           0.0036729,            0.007657,            0.007657,            0.007657
                  73,            0.027213,           0.0060964,           0.0063941,             0.97971,                   1,               0.995,             0.81791,            0.021021,           0.0057692,           0.0034954,            0.007624,            0.007624,            0.007624
                  74,            0.028186,           0.0056435,             0.00595,             0.98034,                   1,               0.995,             0.82648,            0.020421,           0.0058139,           0.0033445,            0.007591,            0.007591,            0.007591
                  75,            0.025855,           0.0063333,           0.0060066,              0.9852,                   1,               0.995,             0.76742,            0.022226,           0.0059374,           0.0031781,            0.007558,            0.007558,            0.007558
                  76,             0.02598,           0.0063378,           0.0070217,             0.97804,                   1,               0.995,             0.83817,            0.022827,           0.0059279,           0.0029961,            0.007525,            0.007525,            0.007525
                  77,            0.027059,           0.0064616,           0.0053482,             0.97867,                   1,               0.995,             0.79415,             0.02184,           0.0057328,           0.0029192,            0.007492,            0.007492,            0.007492
                  78,            0.026045,           0.0064246,           0.0063524,             0.98028,                   1,               0.995,             0.81893,            0.022252,           0.0056898,           0.0028697,            0.007459,            0.007459,            0.007459
                  79,            0.025042,           0.0059532,           0.0050035,             0.98357,                   1,               0.995,             0.80969,            0.022419,           0.0056614,           0.0028306,            0.007426,            0.007426,            0.007426
                  80,            0.025938,           0.0058138,           0.0052594,             0.98324,                   1,               0.995,             0.76395,            0.020515,            0.005517,           0.0029578,            0.007393,            0.007393,            0.007393
                  81,            0.025073,           0.0064224,            0.004872,             0.98325,                   1,               0.995,             0.80414,            0.018464,           0.0054088,           0.0029248,             0.00736,             0.00736,             0.00736
                  82,             0.02409,           0.0061339,             0.00494,             0.98296,                   1,               0.995,             0.82625,             0.02084,            0.005324,           0.0027557,            0.007327,            0.007327,            0.007327
                  83,            0.023274,           0.0057627,           0.0060658,             0.97071,                   1,               0.995,             0.81462,            0.022938,           0.0053342,           0.0027168,            0.007294,            0.007294,            0.007294
                  84,            0.027568,           0.0067019,           0.0056344,             0.98617,                   1,               0.995,             0.86564,             0.01927,           0.0052033,           0.0026609,            0.007261,            0.007261,            0.007261
                  85,            0.023347,           0.0064195,           0.0059122,             0.97983,                   1,               0.995,              0.8578,            0.022257,           0.0053821,           0.0029155,            0.007228,            0.007228,            0.007228
                  86,            0.023906,           0.0065772,            0.004932,             0.97985,                   1,               0.995,             0.80503,            0.023262,           0.0053231,           0.0029811,            0.007195,            0.007195,            0.007195
                  87,            0.024643,           0.0055258,           0.0052018,             0.98728,                   1,               0.995,             0.81189,             0.02267,           0.0053104,           0.0030467,            0.007162,            0.007162,            0.007162
                  88,            0.024148,           0.0055347,           0.0046029,             0.98723,                   1,               0.995,             0.83719,            0.022007,           0.0053833,           0.0028358,            0.007129,            0.007129,            0.007129
                  89,             0.02375,           0.0056207,           0.0041282,             0.98908,                   1,               0.995,             0.83532,            0.020012,           0.0053265,           0.0026107,            0.007096,            0.007096,            0.007096
                  90,             0.02247,           0.0054783,           0.0050445,             0.99134,                   1,               0.995,              0.8669,            0.018608,           0.0052212,           0.0023629,            0.007063,            0.007063,            0.007063
                  91,            0.022556,           0.0056435,           0.0041259,             0.99197,                   1,               0.995,             0.73667,            0.022289,           0.0055037,           0.0021811,             0.00703,             0.00703,             0.00703
                  92,            0.025289,           0.0056395,           0.0051504,             0.99053,                   1,               0.995,             0.82351,            0.019048,           0.0053161,           0.0024027,            0.006997,            0.006997,            0.006997
                  93,            0.024138,           0.0061142,            0.004338,             0.98183,                   1,               0.995,             0.81889,            0.023814,           0.0053993,            0.002656,            0.006964,            0.006964,            0.006964
                  94,            0.023867,           0.0051048,           0.0044992,             0.98743,                   1,               0.995,             0.84625,             0.02136,           0.0053241,           0.0026946,            0.006931,            0.006931,            0.006931
                  95,            0.022685,           0.0062258,           0.0044711,             0.98466,                   1,               0.995,             0.84778,            0.022186,           0.0053761,           0.0026132,            0.006898,            0.006898,            0.006898
                  96,            0.022945,            0.005825,            0.004272,             0.98486,                   1,               0.995,             0.81432,            0.022446,           0.0052993,            0.002458,            0.006865,            0.006865,            0.006865
                  97,            0.023631,           0.0052502,           0.0046815,             0.98481,                   1,               0.995,             0.79902,            0.020025,            0.005279,           0.0023202,            0.006832,            0.006832,            0.006832
                  98,            0.022685,           0.0050453,           0.0032589,             0.98324,                   1,               0.995,             0.80806,            0.020286,           0.0052615,            0.002247,            0.006799,            0.006799,            0.006799
                  99,            0.022712,           0.0058815,           0.0035358,             0.98526,                   1,               0.995,             0.82659,            0.019743,           0.0052527,           0.0022476,            0.006766,            0.006766,            0.006766
                 100,            0.022887,           0.0056585,           0.0033826,             0.98768,                   1,               0.995,             0.85627,            0.017793,           0.0051044,           0.0021726,            0.006733,            0.006733,            0.006733
                 101,            0.021751,           0.0058968,            0.003468,             0.98487,                   1,               0.995,             0.77954,             0.02019,           0.0051596,           0.0020744,              0.0067,              0.0067,              0.0067
                 102,            0.023746,            0.005003,           0.0033794,             0.98529,                   1,               0.995,             0.82467,            0.017784,           0.0051569,           0.0021645,            0.006667,            0.006667,            0.006667
                 103,            0.022889,           0.0048548,           0.0037909,             0.98422,                   1,               0.995,             0.83868,            0.015808,           0.0050099,           0.0022599,            0.006634,            0.006634,            0.006634
                 104,            0.021519,           0.0054229,           0.0037215,              0.9824,                   1,               0.995,             0.79127,            0.017094,           0.0050317,            0.002142,            0.006601,            0.006601,            0.006601
                 105,            0.021879,           0.0051685,           0.0034265,             0.98372,                   1,               0.995,             0.83681,            0.016268,           0.0049079,           0.0020608,            0.006568,            0.006568,            0.006568
                 106,            0.021593,           0.0057139,           0.0034319,             0.98297,                   1,               0.995,             0.82492,            0.018868,           0.0050027,           0.0020686,            0.006535,            0.006535,            0.006535
                 107,            0.022184,            0.005998,           0.0046649,              0.9839,                   1,               0.995,             0.86072,            0.016464,           0.0049867,           0.0020376,            0.006502,            0.006502,            0.006502
                 108,            0.021486,           0.0062402,           0.0032859,             0.98512,                   1,               0.995,             0.84353,            0.017652,           0.0049247,           0.0019838,            0.006469,            0.006469,            0.006469
                 109,            0.021359,           0.0055661,           0.0028491,             0.98558,                   1,               0.995,             0.84563,             0.01764,           0.0049071,           0.0019402,            0.006436,            0.006436,            0.006436
                 110,            0.020938,           0.0055166,           0.0031887,              0.9856,                   1,               0.995,              0.8386,            0.017721,           0.0049799,           0.0020118,            0.006403,            0.006403,            0.006403
                 111,            0.020399,           0.0053819,           0.0030836,             0.98655,                   1,               0.995,             0.85846,            0.017668,           0.0049374,           0.0018981,             0.00637,             0.00637,             0.00637
                 112,            0.021489,           0.0055215,           0.0032044,             0.98587,                   1,               0.995,             0.84293,            0.018339,            0.004957,           0.0017319,            0.006337,            0.006337,            0.006337
                 113,            0.020832,           0.0055398,           0.0028873,             0.98647,                   1,               0.995,             0.80609,            0.018982,           0.0050148,           0.0017536,            0.006304,            0.006304,            0.006304
                 114,            0.021213,           0.0056903,            0.003519,             0.98721,                   1,               0.995,             0.83701,            0.017084,           0.0049639,           0.0017382,            0.006271,            0.006271,            0.006271
                 115,             0.02087,           0.0053962,           0.0023998,              0.9873,                   1,               0.995,             0.85949,            0.018582,           0.0050801,           0.0017461,            0.006238,            0.006238,            0.006238
                 116,             0.02206,           0.0053003,           0.0036564,             0.98617,                   1,               0.995,             0.79303,            0.022836,           0.0053915,           0.0018226,            0.006205,            0.006205,            0.006205
                 117,            0.021621,           0.0058453,           0.0031315,             0.98716,                   1,               0.995,              0.7961,            0.019922,           0.0052653,           0.0019778,            0.006172,            0.006172,            0.006172
                 118,            0.022397,           0.0053046,           0.0031173,             0.98864,                   1,               0.995,             0.84586,            0.018634,           0.0050902,           0.0021051,            0.006139,            0.006139,            0.006139
                 119,            0.021324,           0.0055224,           0.0030243,             0.98775,                   1,               0.995,             0.84051,             0.02048,           0.0050696,           0.0020775,            0.006106,            0.006106,            0.006106
                 120,            0.020984,           0.0051427,           0.0039955,             0.98792,                   1,               0.995,             0.80027,            0.021344,           0.0051429,           0.0020166,            0.006073,            0.006073,            0.006073
                 121,            0.021432,           0.0052713,           0.0032127,              0.9872,                   1,               0.995,             0.81125,            0.019966,           0.0051349,           0.0019494,             0.00604,             0.00604,             0.00604
                 122,            0.020824,           0.0056907,           0.0032071,             0.98861,                   1,               0.995,             0.82211,            0.019706,           0.0051574,           0.0018123,            0.006007,            0.006007,            0.006007
                 123,            0.021172,            0.005382,           0.0037661,             0.98776,                   1,               0.995,             0.84071,            0.019877,           0.0051138,            0.001689,            0.005974,            0.005974,            0.005974
                 124,            0.019356,           0.0053317,           0.0025208,             0.98635,                   1,               0.995,             0.82802,            0.021996,           0.0052015,           0.0016413,            0.005941,            0.005941,            0.005941
                 125,            0.023165,           0.0049987,            0.003447,             0.99025,                   1,               0.995,             0.83096,            0.018407,           0.0050721,           0.0016272,            0.005908,            0.005908,            0.005908
                 126,            0.021792,           0.0056596,           0.0027864,             0.98973,                   1,               0.995,             0.83395,            0.017759,           0.0050232,           0.0015551,            0.005875,            0.005875,            0.005875
                 127,            0.020366,            0.005546,           0.0026303,             0.98908,                   1,               0.995,             0.84062,            0.018168,           0.0050803,           0.0015073,            0.005842,            0.005842,            0.005842
                 128,                0.02,           0.0053112,           0.0024147,             0.99051,                   1,               0.995,             0.81416,            0.017631,           0.0049751,           0.0015166,            0.005809,            0.005809,            0.005809
                 129,            0.021334,           0.0057989,           0.0033393,             0.98967,                   1,               0.995,             0.86792,            0.015424,           0.0048126,           0.0014889,            0.005776,            0.005776,            0.005776
                 130,            0.018897,            0.004778,           0.0025529,             0.98935,                   1,               0.995,              0.8463,            0.016661,           0.0048069,           0.0014165,            0.005743,            0.005743,            0.005743
                 131,            0.019517,           0.0047089,           0.0034173,             0.98821,                   1,               0.995,             0.82484,            0.017995,           0.0049447,           0.0014557,             0.00571,             0.00571,             0.00571
                 132,            0.019539,           0.0051256,           0.0046805,             0.98542,                   1,               0.995,             0.87998,            0.015817,           0.0047273,            0.001609,            0.005677,            0.005677,            0.005677
                 133,            0.019041,           0.0047327,           0.0025205,             0.98752,                   1,               0.995,             0.88084,            0.016495,           0.0047601,           0.0016681,            0.005644,            0.005644,            0.005644
                 134,             0.01886,           0.0056324,           0.0026517,             0.99154,                   1,               0.995,             0.85161,            0.017916,           0.0049135,           0.0015538,            0.005611,            0.005611,            0.005611
                 135,             0.01926,           0.0053251,           0.0026601,             0.99189,                   1,               0.995,             0.85408,            0.016672,           0.0049759,           0.0015418,            0.005578,            0.005578,            0.005578
                 136,            0.018974,            0.005486,           0.0032902,             0.99191,                   1,               0.995,             0.86799,            0.014956,           0.0048527,           0.0015506,            0.005545,            0.005545,            0.005545
                 137,            0.018616,           0.0051754,           0.0032364,             0.99003,                   1,               0.995,             0.87077,            0.015159,           0.0049132,           0.0015367,            0.005512,            0.005512,            0.005512
                 138,             0.01776,           0.0049467,            0.002468,             0.99037,                   1,               0.995,             0.81446,            0.018242,           0.0049218,           0.0014188,            0.005479,            0.005479,            0.005479
                 139,            0.019001,           0.0059267,           0.0025309,             0.99143,                   1,               0.995,             0.78231,            0.018762,           0.0049499,           0.0013975,            0.005446,            0.005446,            0.005446
                 140,            0.018651,           0.0048301,           0.0024187,             0.99172,                   1,               0.995,             0.83243,            0.018952,           0.0048408,           0.0015031,            0.005413,            0.005413,            0.005413
                 141,            0.019042,           0.0053954,           0.0025078,             0.99134,                   1,               0.995,             0.84349,             0.01592,           0.0046273,           0.0014994,             0.00538,             0.00538,             0.00538
                 142,             0.01819,           0.0053687,           0.0022015,             0.98968,                   1,               0.995,             0.82923,            0.016454,           0.0046381,           0.0014267,            0.005347,            0.005347,            0.005347
                 143,            0.017904,           0.0048549,           0.0025501,             0.98586,                   1,               0.995,             0.81855,            0.016635,           0.0047196,           0.0014538,            0.005314,            0.005314,            0.005314
                 144,            0.017817,           0.0049011,           0.0029029,             0.98393,                   1,               0.995,             0.80658,            0.018922,           0.0048742,           0.0015818,            0.005281,            0.005281,            0.005281
                 145,            0.019279,           0.0053919,           0.0038224,             0.98558,                   1,               0.995,             0.78629,            0.019274,           0.0048231,           0.0016494,            0.005248,            0.005248,            0.005248
                 146,            0.018607,           0.0044123,            0.002193,             0.98803,                   1,               0.995,             0.86835,            0.017304,           0.0046258,           0.0015966,            0.005215,            0.005215,            0.005215
                 147,            0.017767,           0.0044848,           0.0042031,             0.99012,                   1,               0.995,             0.87885,            0.017271,           0.0046474,           0.0014428,            0.005182,            0.005182,            0.005182
                 148,            0.018255,           0.0055683,           0.0024593,             0.98811,                   1,               0.995,             0.84865,            0.016733,           0.0046722,           0.0013306,            0.005149,            0.005149,            0.005149
                 149,            0.019337,           0.0052394,           0.0019031,             0.98665,                   1,               0.995,               0.846,            0.016727,           0.0046525,            0.001255,            0.005116,            0.005116,            0.005116
                 150,            0.018066,           0.0048671,           0.0024407,             0.98654,                   1,               0.995,             0.86088,            0.016309,           0.0046348,           0.0012231,            0.005083,            0.005083,            0.005083
                 151,            0.019305,           0.0051085,           0.0020615,             0.98629,                   1,               0.995,             0.83603,            0.016344,           0.0046575,           0.0012255,             0.00505,             0.00505,             0.00505
                 152,            0.018799,           0.0051728,            0.002698,             0.98762,                   1,               0.995,             0.87758,            0.014678,            0.004523,           0.0012566,            0.005017,            0.005017,            0.005017
                 153,            0.017996,           0.0045164,           0.0031927,             0.98808,                   1,               0.995,             0.86366,            0.015648,           0.0045111,           0.0013261,            0.004984,            0.004984,            0.004984
                 154,            0.017257,           0.0051954,           0.0027306,             0.98913,                   1,               0.995,             0.86962,            0.016228,           0.0046631,           0.0013128,            0.004951,            0.004951,            0.004951
                 155,            0.017922,           0.0051523,           0.0028933,             0.98815,                   1,               0.995,             0.88402,            0.013894,           0.0045317,           0.0012544,            0.004918,            0.004918,            0.004918
                 156,             0.01808,             0.00514,           0.0020976,             0.98754,                   1,               0.995,             0.83354,            0.017959,           0.0047521,           0.0012167,            0.004885,            0.004885,            0.004885
                 157,            0.017382,           0.0049183,           0.0019443,             0.98866,                   1,               0.995,             0.86485,            0.016234,           0.0047424,           0.0012161,            0.004852,            0.004852,            0.004852
                 158,            0.017288,           0.0053237,           0.0022169,             0.99014,                   1,               0.995,             0.86225,             0.01563,           0.0046583,            0.001289,            0.004819,            0.004819,            0.004819
                 159,            0.016929,            0.004824,           0.0023823,             0.99025,                   1,               0.995,             0.87673,            0.013637,           0.0045014,           0.0013164,            0.004786,            0.004786,            0.004786
                 160,             0.01736,           0.0045705,            0.004904,             0.98903,                   1,               0.995,             0.84646,            0.015997,           0.0044892,           0.0012931,            0.004753,            0.004753,            0.004753
                 161,            0.017814,           0.0046641,           0.0030178,             0.98837,                   1,               0.995,             0.85694,            0.013807,           0.0043942,           0.0013051,             0.00472,             0.00472,             0.00472
                 162,            0.016743,            0.004587,           0.0036095,             0.98868,                   1,               0.995,             0.86118,            0.014351,           0.0043912,           0.0013007,            0.004687,            0.004687,            0.004687
                 163,             0.01589,           0.0048207,           0.0022263,             0.98998,                   1,               0.995,             0.87632,            0.015372,           0.0044879,           0.0012566,            0.004654,            0.004654,            0.004654
                 164,            0.016634,           0.0046097,           0.0027808,             0.98998,                   1,               0.995,             0.85318,             0.01486,           0.0045439,           0.0011932,            0.004621,            0.004621,            0.004621
                 165,            0.016356,           0.0053724,           0.0027786,               0.989,                   1,               0.995,             0.88899,            0.014867,           0.0045461,           0.0011427,            0.004588,            0.004588,            0.004588
