               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  28,            0.041593,            0.024443,           0.0080384,             0.50672,             0.40886,             0.39766,             0.21644,            0.042945,            0.020019,            0.016533,            0.009109,            0.009109,            0.009109
                  29,            0.041076,            0.023845,           0.0074331,             0.57684,             0.47558,             0.47814,             0.23118,            0.042623,            0.018856,            0.016416,            0.009076,            0.009076,            0.009076
                  30,            0.040894,            0.023605,           0.0082994,             0.52681,             0.37666,             0.43817,             0.23964,             0.04735,            0.019763,            0.013414,            0.009043,            0.009043,            0.009043
                  31,            0.040406,             0.02384,           0.0074598,             0.46721,             0.46235,             0.46974,             0.24051,            0.044645,             0.01959,            0.011693,             0.00901,             0.00901,             0.00901
                  32,            0.041736,            0.023979,           0.0072526,             0.54937,             0.39709,             0.40664,              0.1965,            0.045452,             0.01938,              0.0163,            0.008977,            0.008977,            0.008977
                  33,            0.040193,            0.023306,           0.0067984,             0.49611,             0.35044,             0.41168,             0.21439,            0.043148,            0.020801,            0.017362,            0.008944,            0.008944,            0.008944
                  34,            0.039251,            0.023623,           0.0074865,             0.58915,             0.38835,             0.42727,             0.23766,            0.041581,            0.019212,            0.015153,            0.008911,            0.008911,            0.008911
                  35,            0.040566,            0.022873,           0.0077428,             0.52219,             0.48418,             0.42766,             0.22635,            0.046057,            0.019403,            0.012928,            0.008878,            0.008878,            0.008878
                  36,            0.039757,            0.022828,           0.0072333,             0.48277,             0.46071,             0.42715,             0.23637,            0.044109,            0.020533,            0.011441,            0.008845,            0.008845,            0.008845
                  37,             0.04033,            0.023065,           0.0072351,             0.55772,             0.44389,             0.48946,             0.26748,            0.042185,            0.018607,            0.015353,            0.008812,            0.008812,            0.008812
                  38,            0.039204,            0.023126,           0.0066749,             0.52277,             0.42607,             0.44989,              0.2577,            0.042938,            0.020037,            0.012022,            0.008779,            0.008779,            0.008779
                  39,             0.03962,            0.022933,           0.0067297,             0.52673,             0.39072,             0.44207,             0.23002,            0.048768,            0.019437,            0.013173,            0.008746,            0.008746,            0.008746
                  40,            0.039213,            0.022051,           0.0068888,             0.44416,             0.44064,             0.41845,             0.22214,            0.043611,            0.019727,            0.013899,            0.008713,            0.008713,            0.008713
                  41,            0.039142,            0.022601,           0.0064665,             0.54638,              0.4598,             0.45372,             0.24768,            0.040687,            0.019204,            0.012468,             0.00868,             0.00868,             0.00868
                  42,            0.038202,            0.022677,           0.0062494,              0.4892,             0.48942,             0.49438,             0.26507,            0.041501,            0.019366,            0.012869,            0.008647,            0.008647,            0.008647
                  43,            0.038094,            0.022014,           0.0053338,             0.47258,             0.41794,             0.40382,             0.21353,            0.044297,            0.020342,            0.011947,            0.008614,            0.008614,            0.008614
                  44,            0.038202,            0.022516,           0.0065384,              0.5318,             0.39771,             0.39157,             0.20556,            0.044415,            0.021677,            0.013227,            0.008581,            0.008581,            0.008581
                  45,            0.037191,            0.021887,           0.0053232,             0.53234,             0.44112,             0.45697,             0.24603,            0.045678,             0.02019,            0.014789,            0.008548,            0.008548,            0.008548
                  46,             0.03768,            0.022096,           0.0064211,             0.51572,              0.4557,             0.42802,             0.24018,            0.043895,            0.020298,            0.017229,            0.008515,            0.008515,            0.008515
                  47,            0.037217,             0.02134,           0.0058069,             0.42048,             0.46911,             0.38043,             0.20389,            0.044362,            0.019922,            0.015359,            0.008482,            0.008482,            0.008482
                  48,            0.037184,            0.022304,           0.0057031,             0.55452,             0.43827,             0.47036,             0.26014,             0.04268,            0.018841,            0.014933,            0.008449,            0.008449,            0.008449
                  49,            0.036565,             0.02181,           0.0048148,             0.52089,             0.47025,             0.41291,             0.21076,            0.044144,            0.019865,            0.014673,            0.008416,            0.008416,            0.008416
                  50,            0.036541,            0.021468,           0.0059542,               0.508,             0.38073,             0.41757,             0.22135,            0.044127,            0.020276,            0.014741,            0.008383,            0.008383,            0.008383
                  51,             0.03642,            0.020978,           0.0049268,             0.55067,             0.40073,             0.42014,             0.23314,            0.042524,            0.018866,            0.012189,             0.00835,             0.00835,             0.00835
                  52,            0.036116,            0.021926,           0.0050122,             0.42733,             0.50291,             0.43771,              0.2152,            0.043282,            0.018666,            0.013303,            0.008317,            0.008317,            0.008317
                  53,            0.036318,            0.021353,           0.0053806,             0.50248,             0.49764,             0.46959,             0.26652,             0.04325,            0.019277,            0.012252,            0.008284,            0.008284,            0.008284
                  54,            0.036404,             0.02181,           0.0053973,             0.54316,             0.44341,             0.46635,             0.26789,            0.042371,            0.019106,            0.017102,            0.008251,            0.008251,            0.008251
                  55,            0.036518,            0.021261,           0.0050063,             0.39549,             0.38472,             0.37425,             0.20226,            0.048683,            0.023652,            0.017197,            0.008218,            0.008218,            0.008218
                  56,            0.035958,             0.02047,           0.0052883,             0.56587,              0.4881,             0.49056,             0.26878,            0.040511,            0.019145,            0.010783,            0.008185,            0.008185,            0.008185
                  57,            0.036209,            0.020901,           0.0056972,             0.56804,             0.43693,             0.46824,             0.25239,            0.044974,            0.020143,            0.013333,            0.008152,            0.008152,            0.008152
                  58,            0.035791,            0.020417,           0.0054825,             0.46143,             0.45132,             0.40009,             0.19822,            0.043694,             0.02016,            0.016553,            0.008119,            0.008119,            0.008119
                  59,            0.035416,            0.020934,           0.0049763,             0.58561,             0.39403,             0.41908,             0.21876,            0.043234,            0.020258,            0.013199,            0.008086,            0.008086,            0.008086
                  60,            0.034984,            0.020822,           0.0046417,              0.6128,             0.42443,             0.46256,             0.23813,            0.043723,            0.020344,            0.015275,            0.008053,            0.008053,            0.008053
                  61,             0.03469,            0.020666,           0.0049101,             0.50448,             0.45375,             0.43935,              0.2206,            0.045962,            0.020918,            0.012913,             0.00802,             0.00802,             0.00802
                  62,            0.034858,            0.020929,           0.0044712,             0.43723,             0.48364,             0.42931,             0.24009,            0.044323,            0.020314,            0.014017,            0.007987,            0.007987,            0.007987
                  63,            0.034505,             0.02012,           0.0044686,             0.54305,             0.46287,             0.46185,             0.23006,            0.041474,            0.020298,            0.012741,            0.007954,            0.007954,            0.007954
                  64,            0.033446,            0.020656,           0.0045726,             0.48002,             0.48408,             0.44213,             0.23547,            0.041073,            0.019257,            0.015662,            0.007921,            0.007921,            0.007921
                  65,            0.033771,            0.020042,           0.0043595,             0.58672,             0.46378,             0.48219,             0.27673,            0.042306,            0.020547,            0.013221,            0.007888,            0.007888,            0.007888
                  66,              0.0341,             0.01967,           0.0040286,             0.53852,             0.46546,              0.4812,             0.27329,            0.042404,            0.019735,            0.011023,            0.007855,            0.007855,            0.007855
                  67,            0.033805,            0.020028,           0.0038593,             0.52361,             0.46686,             0.46303,             0.26928,            0.042462,            0.019508,            0.015602,            0.007822,            0.007822,            0.007822
                  68,            0.033522,             0.02001,           0.0045932,              0.6563,             0.43426,             0.46952,             0.26613,            0.042288,            0.020484,            0.013527,            0.007789,            0.007789,            0.007789
                  69,            0.033573,             0.01959,           0.0047953,              0.4379,             0.49909,             0.43783,             0.24069,            0.042729,             0.02083,            0.015773,            0.007756,            0.007756,            0.007756
                  70,            0.033483,            0.018799,           0.0039391,             0.48499,             0.49599,             0.47442,              0.2531,            0.042814,            0.021076,             0.01273,            0.007723,            0.007723,            0.007723
                  71,            0.033427,             0.01994,           0.0041472,             0.51996,             0.48917,             0.47505,             0.26387,             0.04183,            0.020015,            0.013653,             0.00769,             0.00769,             0.00769
                  72,            0.033931,            0.019445,           0.0048314,             0.55399,             0.40461,             0.43742,             0.25261,            0.040331,            0.021716,            0.014202,            0.007657,            0.007657,            0.007657
                  73,            0.033223,            0.019307,           0.0043169,             0.54053,             0.42422,             0.45661,             0.24541,            0.042096,            0.019557,            0.013746,            0.007624,            0.007624,            0.007624
                  74,            0.032411,            0.019605,           0.0035736,             0.57473,             0.45387,             0.46754,             0.25829,            0.047918,            0.021408,            0.011694,            0.007591,            0.007591,            0.007591
                  75,            0.032533,            0.019021,           0.0044741,             0.59583,             0.42434,             0.48201,             0.26069,            0.044544,            0.021572,            0.012815,            0.007558,            0.007558,            0.007558
                  76,            0.032638,            0.019095,           0.0039092,             0.53979,             0.41816,             0.46012,              0.2386,            0.042298,            0.021004,            0.013121,            0.007525,            0.007525,            0.007525
                  77,            0.032986,            0.019188,           0.0042975,              0.5461,             0.38332,             0.40487,             0.22729,            0.044278,            0.020967,            0.014546,            0.007492,            0.007492,            0.007492
                  78,            0.032661,            0.019086,           0.0039585,             0.49772,             0.40621,             0.43481,              0.2428,            0.045997,            0.022359,            0.014548,            0.007459,            0.007459,            0.007459
                  79,            0.032126,            0.018883,           0.0035867,              0.5739,             0.42532,             0.46973,             0.26178,            0.043633,              0.0218,            0.012253,            0.007426,            0.007426,            0.007426
                  80,            0.032085,            0.018565,           0.0035991,             0.54653,             0.43981,             0.42028,             0.24244,            0.043105,            0.023886,            0.016812,            0.007393,            0.007393,            0.007393
                  81,            0.032405,            0.019176,            0.003949,             0.49113,             0.45859,              0.4465,              0.2499,            0.041039,            0.022106,            0.013998,             0.00736,             0.00736,             0.00736
                  82,            0.031984,            0.018874,           0.0037878,             0.44576,             0.45391,             0.42311,             0.23027,            0.043101,            0.021567,            0.015025,            0.007327,            0.007327,            0.007327
                  83,            0.031703,            0.018348,           0.0041961,             0.48924,             0.49936,             0.46569,             0.25125,            0.044856,            0.021834,             0.01391,            0.007294,            0.007294,            0.007294
                  84,            0.031147,            0.018665,           0.0035638,             0.48801,               0.464,             0.46066,             0.25185,            0.042499,            0.021712,            0.011717,            0.007261,            0.007261,            0.007261
                  85,            0.031559,            0.018238,            0.003537,             0.52431,             0.45399,             0.45353,             0.24441,             0.04608,             0.02247,             0.01225,            0.007228,            0.007228,            0.007228
                  86,             0.03138,            0.018041,           0.0034758,             0.62119,             0.41318,             0.47685,             0.26521,            0.042996,            0.021897,            0.013432,            0.007195,            0.007195,            0.007195
                  87,            0.030965,            0.018393,           0.0039381,             0.56626,             0.39508,             0.45213,             0.25411,            0.042329,            0.022194,            0.015487,            0.007162,            0.007162,            0.007162
                  88,            0.030956,            0.018266,           0.0040817,             0.57891,              0.3848,             0.43402,             0.23498,            0.044176,             0.02194,            0.016022,            0.007129,            0.007129,            0.007129
                  89,            0.030847,            0.018256,           0.0039925,             0.63606,             0.39886,             0.46209,             0.25407,            0.042895,            0.021212,             0.01311,            0.007096,            0.007096,            0.007096
                  90,            0.030923,            0.018136,           0.0032933,             0.47627,             0.49006,             0.46517,             0.26246,            0.041448,            0.021724,            0.012837,            0.007063,            0.007063,            0.007063
                  91,            0.030632,            0.017829,           0.0035477,             0.48419,             0.46104,             0.44123,              0.2524,            0.044367,             0.02256,            0.013906,             0.00703,             0.00703,             0.00703
                  92,            0.030646,            0.018418,            0.003702,             0.53714,             0.46708,             0.46432,             0.25691,            0.042793,            0.023351,            0.013055,            0.006997,            0.006997,            0.006997
                  93,            0.030016,            0.017816,           0.0032553,             0.56212,             0.44337,             0.45432,              0.2504,            0.044205,            0.022117,            0.013841,            0.006964,            0.006964,            0.006964
                  94,            0.030435,            0.018127,           0.0036836,             0.46983,             0.44256,             0.42808,             0.22748,            0.043465,            0.021992,            0.014649,            0.006931,            0.006931,            0.006931
                  95,            0.029716,            0.018104,           0.0031429,             0.51324,             0.49734,             0.46247,             0.25084,            0.040722,            0.022026,            0.013283,            0.006898,            0.006898,            0.006898
                  96,            0.030281,            0.017454,           0.0036738,             0.52888,             0.38982,             0.42511,             0.23293,            0.045465,            0.022955,            0.013214,            0.006865,            0.006865,            0.006865
                  97,            0.030313,            0.018071,            0.003233,             0.58442,             0.47051,             0.48163,             0.26795,            0.042874,            0.021267,            0.014142,            0.006832,            0.006832,            0.006832
                  98,            0.030365,            0.017868,           0.0031503,             0.58227,             0.44179,             0.48141,             0.27652,             0.04425,            0.022825,            0.016213,            0.006799,            0.006799,            0.006799
                  99,             0.02965,            0.017861,           0.0034435,             0.50658,             0.44793,             0.46884,             0.26234,            0.044553,            0.023001,            0.010783,            0.006766,            0.006766,            0.006766
                 100,            0.029346,             0.01739,           0.0034826,             0.52748,             0.49328,             0.48948,             0.27315,            0.043809,            0.021022,             0.01347,            0.006733,            0.006733,            0.006733
                 101,            0.029922,            0.017695,           0.0035936,             0.49718,             0.46654,             0.47102,             0.25501,            0.041664,            0.020807,            0.015631,              0.0067,              0.0067,              0.0067
                 102,            0.029703,             0.01744,           0.0033955,             0.52729,             0.52168,             0.49837,             0.27742,            0.042022,            0.021113,            0.011386,            0.006667,            0.006667,            0.006667
                 103,            0.030036,            0.017739,            0.003454,             0.63468,             0.43033,             0.48319,             0.27096,            0.044819,            0.022229,            0.013339,            0.006634,            0.006634,            0.006634
                 104,            0.028446,            0.017379,           0.0028994,             0.49712,             0.49014,             0.47228,             0.26893,            0.044306,            0.022716,            0.012596,            0.006601,            0.006601,            0.006601
                 105,            0.028886,            0.017748,           0.0031828,             0.53766,             0.43633,               0.474,              0.2601,            0.043669,            0.022337,            0.013111,            0.006568,            0.006568,            0.006568
                 106,            0.029235,             0.01735,           0.0030325,             0.49968,             0.44167,             0.44916,             0.25193,            0.042271,            0.022467,            0.014195,            0.006535,            0.006535,            0.006535
                 107,            0.028592,              0.0176,           0.0030683,             0.55328,             0.45593,              0.4619,             0.26518,            0.041132,            0.022981,            0.015675,            0.006502,            0.006502,            0.006502
                 108,            0.028106,            0.017326,           0.0029991,             0.55634,             0.49261,              0.4822,             0.27407,            0.040439,            0.022412,            0.011841,            0.006469,            0.006469,            0.006469
                 109,            0.028174,            0.017163,            0.002998,              0.5069,             0.47128,             0.46083,             0.25383,            0.042245,            0.023111,            0.013868,            0.006436,            0.006436,            0.006436
                 110,             0.02843,             0.01721,           0.0028849,             0.49362,             0.45051,             0.43745,             0.24707,            0.042143,            0.023053,            0.015499,            0.006403,            0.006403,            0.006403
                 111,            0.028118,            0.016525,            0.002758,             0.62928,             0.42696,               0.451,             0.24588,             0.04403,            0.022394,            0.013005,             0.00637,             0.00637,             0.00637
                 112,            0.027945,            0.017159,           0.0027606,             0.58011,             0.41874,             0.42713,             0.22526,            0.045141,            0.022574,            0.014724,            0.006337,            0.006337,            0.006337
                 113,            0.028836,            0.017381,           0.0035057,             0.50782,              0.4171,             0.42869,             0.24402,            0.044577,             0.02327,            0.014056,            0.006304,            0.006304,            0.006304
                 114,            0.028321,            0.017133,           0.0033537,              0.5243,             0.44503,             0.45899,             0.26964,            0.042185,            0.022296,             0.01361,            0.006271,            0.006271,            0.006271
                 115,            0.028132,            0.016669,           0.0032813,             0.64745,             0.37795,              0.4181,             0.23462,            0.042037,            0.024266,            0.015714,            0.006238,            0.006238,            0.006238
                 116,             0.02815,            0.017323,           0.0026085,             0.57125,             0.43161,             0.46705,             0.24971,            0.042672,            0.023953,            0.015889,            0.006205,            0.006205,            0.006205
                 117,            0.028274,            0.017304,           0.0029149,             0.59255,             0.42947,             0.47874,             0.26239,            0.041028,            0.022312,            0.016091,            0.006172,            0.006172,            0.006172
                 118,            0.028339,            0.016628,           0.0028656,             0.49373,              0.5154,             0.47357,             0.25584,            0.042213,            0.022243,            0.015115,            0.006139,            0.006139,            0.006139
                 119,             0.02791,            0.016339,             0.00305,               0.482,             0.44667,             0.47288,             0.26407,            0.041637,            0.022765,            0.013247,            0.006106,            0.006106,            0.006106
                 120,            0.028446,            0.016022,            0.003057,             0.49075,             0.49256,             0.45288,             0.25867,            0.044362,            0.022789,            0.015767,            0.006073,            0.006073,            0.006073
                 121,            0.028145,            0.016655,           0.0032892,             0.50599,             0.45571,             0.44028,             0.24397,            0.044093,            0.023036,            0.015984,             0.00604,             0.00604,             0.00604
                 122,            0.027626,            0.016432,           0.0028137,             0.49587,             0.44467,             0.47265,             0.25908,            0.043755,            0.022629,            0.017358,            0.006007,            0.006007,            0.006007
                 123,            0.027347,            0.016129,           0.0025544,              0.5633,             0.40046,             0.42868,             0.23113,            0.044928,            0.025434,            0.014544,            0.005974,            0.005974,            0.005974
                 124,            0.027729,            0.016479,           0.0024862,             0.48025,             0.49734,             0.45795,             0.25951,            0.043212,            0.023704,            0.013327,            0.005941,            0.005941,            0.005941
                 125,            0.027939,            0.016699,           0.0033226,              0.6028,             0.41134,             0.43377,             0.24676,            0.042583,            0.023901,            0.014427,            0.005908,            0.005908,            0.005908
                 126,            0.026557,             0.01636,           0.0026002,             0.59045,             0.42104,             0.43603,             0.25339,            0.043359,            0.024657,             0.01381,            0.005875,            0.005875,            0.005875
                 127,            0.027218,            0.016371,           0.0030656,             0.53536,             0.42454,             0.44507,             0.25522,            0.043094,             0.02474,            0.014639,            0.005842,            0.005842,            0.005842
                 128,            0.027143,            0.016764,            0.002981,             0.49355,             0.42929,             0.43614,             0.25012,            0.044091,            0.024226,             0.01498,            0.005809,            0.005809,            0.005809
                 129,             0.02696,            0.016214,           0.0028303,             0.45623,             0.42395,             0.43603,             0.24679,            0.044206,            0.023348,            0.016243,            0.005776,            0.005776,            0.005776
                 130,            0.026805,            0.015819,           0.0031248,             0.59478,             0.37498,             0.46018,             0.26818,            0.045423,            0.024159,            0.015307,            0.005743,            0.005743,            0.005743
                 131,            0.026976,            0.016096,           0.0028556,             0.50008,             0.40842,             0.44008,             0.25038,            0.044854,            0.024096,            0.016661,             0.00571,             0.00571,             0.00571
                 132,            0.026781,            0.016072,           0.0025996,             0.53713,              0.3702,             0.43082,              0.2326,            0.044143,            0.024688,            0.015596,            0.005677,            0.005677,            0.005677
                 133,            0.027063,            0.015994,           0.0025707,             0.47396,             0.41755,             0.41706,             0.24467,            0.044592,            0.025155,            0.017348,            0.005644,            0.005644,            0.005644
                 134,             0.02671,            0.016225,           0.0026161,             0.50448,             0.41977,             0.44553,             0.26132,            0.042477,            0.024456,            0.015416,            0.005611,            0.005611,            0.005611
                 135,             0.02661,            0.016325,           0.0025353,             0.60751,             0.41915,              0.4677,             0.28532,             0.03968,            0.024257,            0.013288,            0.005578,            0.005578,            0.005578
                 136,            0.026001,            0.015974,           0.0025094,             0.52308,              0.4189,             0.41395,             0.24163,            0.041792,            0.025677,            0.017709,            0.005545,            0.005545,            0.005545
                 137,             0.02656,            0.015254,           0.0026306,             0.57535,             0.45464,             0.44947,             0.25645,            0.040364,            0.024958,            0.017142,            0.005512,            0.005512,            0.005512
                 138,            0.026671,            0.015327,           0.0030944,             0.49833,             0.51435,             0.50024,             0.28915,             0.04098,            0.024163,            0.012617,            0.005479,            0.005479,            0.005479
                 139,            0.025945,            0.015916,           0.0025178,             0.64985,             0.38145,             0.47229,             0.26424,            0.040527,            0.025511,            0.013804,            0.005446,            0.005446,            0.005446
                 140,            0.025114,            0.015343,            0.002409,              0.5119,             0.48632,             0.46402,             0.26904,            0.044021,             0.02592,             0.01252,            0.005413,            0.005413,            0.005413
                 141,            0.026235,            0.015658,            0.002555,              0.4891,             0.47661,             0.46045,             0.25594,             0.04416,            0.024101,             0.01431,             0.00538,             0.00538,             0.00538
                 142,             0.02622,            0.015276,           0.0027615,             0.46839,             0.50036,             0.46152,             0.26351,            0.042689,            0.024547,            0.016185,            0.005347,            0.005347,            0.005347
                 143,            0.025687,            0.015377,            0.002509,             0.55029,             0.40106,             0.43579,             0.25444,            0.043326,            0.023662,            0.016087,            0.005314,            0.005314,            0.005314
                 144,            0.025816,            0.015989,             0.00288,             0.50787,             0.47513,             0.46092,             0.25978,             0.04272,            0.022558,              0.0162,            0.005281,            0.005281,            0.005281
                 145,            0.025701,            0.015245,           0.0025655,              0.5249,             0.48649,             0.48236,             0.27612,            0.041627,            0.024345,            0.017775,            0.005248,            0.005248,            0.005248
                 146,            0.025571,            0.015409,           0.0024185,             0.43075,             0.44358,             0.43888,             0.24555,            0.043484,              0.0258,            0.016254,            0.005215,            0.005215,            0.005215
                 147,            0.025418,            0.015562,           0.0025545,             0.53903,             0.42608,             0.46719,             0.25161,            0.042717,             0.02533,            0.011964,            0.005182,            0.005182,            0.005182
                 148,            0.025776,             0.01527,           0.0030772,              0.5183,             0.50177,             0.49099,             0.26867,            0.040834,            0.025575,             0.01321,            0.005149,            0.005149,            0.005149
                 149,            0.025247,            0.015276,           0.0024428,             0.60376,             0.42964,             0.48308,             0.26603,            0.042027,            0.026439,            0.012166,            0.005116,            0.005116,            0.005116
                 150,            0.025386,            0.015619,           0.0024635,              0.4587,             0.47074,              0.4719,             0.26525,            0.041797,            0.025596,            0.012744,            0.005083,            0.005083,            0.005083
                 151,            0.025319,            0.015272,           0.0023868,             0.55142,             0.47827,             0.47327,             0.25956,            0.042734,            0.024792,            0.014908,             0.00505,             0.00505,             0.00505
                 152,            0.025276,            0.015249,            0.002273,             0.48145,             0.45646,             0.44217,             0.24328,            0.042428,            0.025303,            0.015594,            0.005017,            0.005017,            0.005017
                 153,            0.025668,            0.015672,            0.002681,             0.50323,             0.44457,             0.44195,              0.2355,            0.045883,             0.02646,            0.016925,            0.004984,            0.004984,            0.004984
                 154,            0.024872,            0.014888,           0.0021362,             0.51957,             0.42357,             0.42681,             0.23605,            0.044188,            0.025478,            0.015926,            0.004951,            0.004951,            0.004951
                 155,            0.025233,             0.01513,           0.0019967,             0.51574,             0.43747,             0.42264,              0.2256,             0.04474,            0.027368,            0.016474,            0.004918,            0.004918,            0.004918
                 156,            0.024921,              0.0151,           0.0020687,             0.48796,             0.47729,             0.44198,             0.24068,            0.043675,            0.026801,            0.014772,            0.004885,            0.004885,            0.004885
                 157,            0.025173,            0.015246,           0.0021321,             0.50396,             0.47162,             0.43991,             0.24817,            0.044357,             0.02721,             0.01386,            0.004852,            0.004852,            0.004852
                 158,            0.024625,            0.015107,           0.0022454,             0.53297,             0.43496,             0.44257,             0.24215,            0.042244,            0.024901,            0.013368,            0.004819,            0.004819,            0.004819
                 159,            0.024776,             0.01505,            0.002175,              0.5703,             0.37449,             0.43246,             0.24402,            0.044157,            0.026923,            0.012879,            0.004786,            0.004786,            0.004786
                 160,            0.024941,            0.015053,           0.0023721,             0.51817,             0.46753,             0.47013,             0.26411,            0.042583,             0.02688,             0.01282,            0.004753,            0.004753,            0.004753
                 161,            0.024573,            0.014461,           0.0021179,             0.54078,             0.46876,             0.47249,             0.26156,            0.042111,            0.026399,            0.011184,             0.00472,             0.00472,             0.00472
                 162,            0.024504,            0.014764,           0.0024678,             0.64796,             0.41071,             0.47048,             0.26303,            0.043237,            0.026141,            0.010599,            0.004687,            0.004687,            0.004687
                 163,            0.024556,            0.014534,           0.0019906,             0.61419,             0.40407,             0.45054,             0.25535,            0.043861,            0.026829,            0.013223,            0.004654,            0.004654,            0.004654
                 164,            0.024472,            0.014435,           0.0022996,             0.64826,             0.36093,             0.41466,             0.23169,            0.046074,            0.026313,            0.013096,            0.004621,            0.004621,            0.004621
                 165,            0.024508,            0.014158,           0.0023757,             0.56801,             0.41117,             0.44924,             0.26123,            0.045446,            0.025551,            0.014215,            0.004588,            0.004588,            0.004588
